index,max_temp_scaled,weekly,items,daily,month_category_mean_sales_AMT,price,weekofyear,mcode,accumulated_exposure_time,sim_salesAMT_new,rain_per_hour,time_hour,plus_set,상품군,xgboost,lgbm,salesAMT,xg_mape,lg_mape
21787,17.57444343,0.231969029,1,0.078251851,28591673,29000,32,100455,40,22386166.67,0,11,1,의류,42554484,46168402.35,30416000,39.90821936,51.78985519
5504,5.925556566,-0.060947394,1,0.12774552,24775554.74,99000,9,100278,20,38480666.67,0,19,1,속옷,22577890,22606285.35,16137000,39.91380058,40.08976482
33456,8.125556566,-0.100313128,3,0.382041875,23062039.71,89000,50,100610,60,8107138.889,0,20,0,속옷,3657127.8,4484982.553,2613000,39.9589667,71.64112333
532,15.82555657,-0.041572171,1,0.370081083,27110094.63,109000,2,100305,60,24437000,0,10,1,속옷,55252892,53628842.66,39476000,39.96578174,35.85176476
25703,7.074443434,-0.148632402,2,0.333726762,19968469.31,489000,38,100150,60,29525570.91,0,23,0,가전,26259856,26192941.14,18761000,39.97044934,39.61377932
27964,4.374443434,0.274616167,7,0.104829918,15427463.77,2990000,41,100786,60.2,8510083.333,0,12,1,잡화,42184210,43549939.33,70281000,39.97778916,38.03454799
33061,17.72555657,0.184754912,2,0.370081083,23062039.71,69900,49,100288,40,16397755.56,0,10,1,속옷,61434564,57089629.82,43881000,40.00265263,30.10102282
10253,2.874443434,-0.046117263,3,0.069650581,15906909.91,458000,16,100735,30,15220333.33,0,8,0,잡화,8220743,7659469.524,5871000,40.02287515,30.46277507
32685,14.72555657,-0.06717408,2,-0.467612803,30657781.82,99000,49,100129,40,12522000,0,6,0,의류,9282158,7489355.761,6629000,40.02350279,12.97866588
18290,16.07444343,-0.060947394,3,0.588275586,24710796.2,89000,27,100224,60,24239000,0,22,0,속옷,39757210,43340219.25,66289000,40.02442336,34.61928941
13564,6.974443434,0.027469028,4,0.033300466,14765204.95,509000,20,100290,20,6388224.49,0,10,0,가전,7443556.5,9916481.284,12421000,40.07280815,20.16358358
30780,3.825556566,-0.06717408,2,-0.104543221,30632972.7,179000,46,100268,20,13740222.22,0,24,0,의류,4529037,6092739.518,7559000,40.0841778,19.39754573
11214,9.025556566,-0.116415152,4,0.232774122,17244798.05,218000,17,100837,20,14761814.81,1.9,10,0,주방,8289238,7808276.166,13837000,40.09367637,43.56958759
26536,10.27444343,0.274616167,7,0.198031164,17189035.5,1620000,39,100037,30.1,8134212.121,0,11,0,잡화,9817674,7569327.683,7006000,40.13237225,8.040646344
5562,4.225556566,0.231969029,1,-0.467612803,20765840.74,49000,9,100815,60,31819083.33,0,6,0,의류,21771594,22251311.24,15536000,40.13641864,43.22419698
4414,13.02555657,-0.129815241,4,0.137310171,17600938.68,218000,8,100837,40,14761814.81,0,12,0,주방,13212186,13585915.67,22080000,40.16220109,38.46958484
27750,1.474443434,-0.081570266,6,0.536846909,14808964.82,699000,41,100203,60,4838551.724,0,23,0,가구,4473738,6016195.154,7477000,40.16667112,19.53731237
26041,0.674443434,-0.164528347,2,-0.204211254,17189035.5,178000,39,100292,40,18276686.27,0.2,24,0,잡화,11693412,10791338.54,8342000,40.17516183,29.36152651
18998,10.77444343,0.274616167,8,0.198031164,15178712.42,348000,28,100037,30,2372600,0,11,0,잡화,10226188,8001240.373,7295000,40.18078136,9.681156584
31092,11.32555657,-0.035936949,2,0.235162826,23605113.92,79000,46,100654,80,6116333.333,0,14,0,건강기능,24723250,34940806.6,17636000,40.18626673,98.12206057
5545,5.925556566,0.231969029,2,-0.104543221,20765840.74,59900,9,100377,20,9150923.077,0,24,0,의류,10881106,12092180.42,7761000,40.20237083,55.80698908
8637,5.925556566,-0.090415159,2,-0.022637898,17244798.05,88800,14,100066,20,8982416.667,0,8,0,주방,8234925.5,7191143.446,5873000,40.21667802,22.44412474
34051,6.025556566,-0.166125508,2,-0.004548191,30657781.82,59000,51,100413,20,12673888.89,0,18,0,의류,3251384.5,4599299.932,5440000,40.23190257,15.45404537
17753,9.574443434,0.247577794,1,0.41029763,46469437.19,54900,26,100169,40,47462260.87,0,17,0,농수축,70071650,70049150.73,117282000,40.25370475,40.27288865
33576,9.125556566,-0.083385523,4,0.709121477,25249327.94,218000,50,100837,60,17454523.81,0,21,0,주방,49317892,55387935.43,35161000,40.26305281,57.52662163
6328,4.025556566,0.027469028,6,0.298553202,18582362.35,1080000,10,100575,20,19980500,0,21,0,가전,3913245.8,7142308.846,6551000,40.26490917,9.026237917
5753,2.825556566,0.089832959,2,0.432869159,18582362.35,1409000,9,100155,60,30929463.33,0,22,0,가전,23368970,28084990.57,39122000,40.26642298,28.21177196
1185,13.62555657,-0.129815241,4,0.137442451,17091819.78,208000,3,100765,40,5415545.455,0,9,0,주방,2027677.6,3227819.115,3396000,40.29217903,4.952322865
14648,7.574443434,-0.083385523,2,-0.227864517,18585525.42,69000,22,100104,30,22728500,0,7,0,주방,5347572,10390948.75,3811000,40.31939124,172.6567501
18964,9.774443434,-0.027117899,3,0.35266319,11224098.36,59900,28,100139,20,9304880.952,0,22,1,침구,5786491,7285807.241,9696000,40.32084365,24.85759859
5512,5.925556566,0.047146549,2,0.298553202,18582362.35,1409000,9,100155,40,30929463.33,0,21,0,가전,44298236,41995255.51,74233000,40.32541323,43.42778076
9484,5.025556566,-0.072768893,4,-0.44033495,16938677.63,450000,15,100182,20,2602000,3.8,25,0,생활용품,6237143,5184413.302,4444000,40.34975248,16.66096538
23323,13.17444343,-0.166125508,1,-0.467612803,28591673,69900,35,100083,50,24599555.56,0,6,0,의류,5952561.5,1976463.037,4241000,40.35749823,53.39629717
6073,6.525556566,-0.057391615,1,-0.360655115,20765840.74,49000,10,100585,20,12559166.67,0,25,0,의류,11797750,12767308.74,8405000,40.36585366,51.90135319
19745,16.07444343,0.17401606,4,-0.44033495,17005410.45,490000,29,100182,57.66666667,1863810.811,0,25,0,생활용품,4032423.2,6246299.817,6765000,40.39285735,7.667408473
22622,11.77444343,0.247577794,1,0.41029763,41613289.11,73900,33,100707,40,20479515.15,0,17,0,농수축,34880744,34379660.42,24842000,40.41036954,38.39328727
20972,11.17444343,-0.114400138,4,0.336260727,20216423.08,208000,31,100837,60,13984678.08,11.3,16,0,주방,27031944,23655207.61,19251000,40.41838866,22.87781211
15615,5.774443434,0.047146549,8,0.432869159,14385833.72,2800000,23,100148,20,11294175.82,12.1,22,0,가전,7493407,9232954.435,12580000,40.43396661,26.60608557
16011,7.174443434,0.030112797,6,0.699480095,11758076.27,749000,24,100203,60,5005725.275,0,22,0,가구,8205303.5,7311984.273,5842000,40.45367169,25.16234634
19119,12.67444343,0.395615062,4,0.358410599,11224098.36,89900,28,100139,20,9459533.333,0,12,1,침구,3589119.8,4706614.97,6028000,40.45919376,21.92078683
22361,9.674443434,-0.061917881,3,0.699480095,14225585.64,598000,33,100205,40,20297923.81,8.1,22,0,가구,16995840,14845100.16,12100000,40.4614876,22.68677819
24891,3.974443434,-0.057391615,1,0.251596545,20562719.3,29000,37,100458,40,31673291.67,1.4,9,1,의류,36361780,36758647.05,25884000,40.47975583,42.01300822
30184,0.525556566,-0.090415159,4,0.261774292,23444860.13,158000,45,100448,40,10664525.42,0,15,0,주방,2444822.8,3240621.003,4108000,40.4862999,21.1143865
15085,8.874443434,0.230003248,2,0.348330566,14283368.6,159000,22,100218,60,23895476.19,0,21,1,잡화,37837050,33930250.01,26930000,40.50148533,25.99424438
16691,5.874443434,-0.072768893,1,-0.070390972,19327586.21,189000,25,100501,20,46923066.67,7.8,24,0,생활용품,12706134,15196031.77,21372000,40.54775407,28.8974744
28582,3.774443434,0.047146549,6,0.432869159,23473639.27,2750000,42,100148,60,11276978.26,0,22,0,가전,19105550,12303142.27,13592000,40.56467039,9.482473023
33994,6.025556566,-0.129815241,2,-0.227864517,25249327.94,69900,51,100228,60,15989166.67,0,7,1,주방,16829154,18349612.01,11971000,40.5826915,53.2838694
33863,12.52555657,0.17401606,6,0.362152687,16329733.46,168000,50,100372,60,7353253.968,0,23,0,생활용품,5046411,4503896.019,8494000,40.58852131,46.975559
7037,9.725556566,0.128115419,2,-0.443862404,24775554.74,79000,11,100597,35.83333333,14596717.39,0,25,0,속옷,2553202.5,4434174.131,4298000,40.59556771,3.168313898
28784,3.974443434,-0.057967015,1,-0.44033495,18621258.55,64800,43,100025,56.68333333,12299777.78,0,25,0,생활용품,18586504,17341785.6,13219000,40.60446327,31.18833197
30584,1.725556566,0.183597987,1,0.253444459,51056658.68,69900,45,100118,60,11637888.89,0,15,0,이미용,66422036,69187647.92,47236000,40.61740198,46.47228369
4959,4.425556566,0.027469028,6,0.432869159,18848399.22,2130000,8,100148,60,11509600,0,22,0,가전,16230534,19833474.75,27348000,40.65184291,27.47742156
10473,0.774443434,-0.102704378,1,0.232579904,16938677.63,59800,16,100329,40,59376500,0,9,0,생활용품,16801006,19618441.81,28320000,40.67441384,30.72584106
30273,2.425556566,-0.044419378,2,0.162157238,25777141.76,59000,45,100613,40,10569290,0,13,0,속옷,22762994,23341717.41,16179000,40.69469065,44.27169421
18728,8.374443434,-0.044419378,1,0.382041875,24710796.2,119000,28,100098,40,11913111.11,2.7,20,0,속옷,54351280,55456276.94,38626000,40.71164501,43.57240445
3379,12.62555657,-0.104576464,1,0.319832723,42765882.56,40900,6,100511,20,51844066.67,0,16,0,농수축,30150080,31250424.62,21426000,40.7172594,45.85281723
33867,12.52555657,0.184625904,2,-0.360655115,30657781.82,69900,50,100249,20,10195000,0,25,0,의류,7170726,6550646.641,5095000,40.74045142,28.5701009
15488,6.174443434,-0.114400138,2,0.202477446,21399872.43,154000,23,100683,60,27059921.57,3.4,19,0,주방,56891176,52175098.64,96067000,40.77968918,45.68884357
34448,16.92555657,0.044565336,6,0.536846909,12016120.57,1120000,51,100373,60,4904111.111,0,23,0,가구,14096240,15026093.38,23806000,40.78702848,36.88106619
17485,12.27444343,-0.148632402,4,0.432869159,14385833.72,709000,26,100067,60,7553283.582,1.3,22,0,가전,8185801.5,8675385.34,13825000,40.78986257,37.24856897
14555,3.374443434,0.013223992,4,0.333726762,14765204.95,509000,22,100290,60,6388224.49,1.7,23,0,가전,13457384,16534724.34,22750000,40.84666374,27.31989302
24588,8.374443434,0.132887709,2,0.362152687,19459042.06,169000,36,100471,40,2693666.667,0,23,0,생활용품,28103956,28158487.39,47515000,40.85245501,40.73768834
8671,5.925556566,-0.06717408,2,0.229746207,21180259.42,49000,14,100090,60,44275444.44,0,14,0,의류,23506778,23762855.75,16688000,40.86036673,42.39486907
24703,7.574443434,-0.090415159,2,0.087602371,19774140.28,129000,37,100097,60,28364000,11,13,0,주방,16040882,16910142.69,11386000,40.88250483,48.51697428
32537,12.72555657,0.128115419,3,-0.038059221,23062039.71,89000,48,100610,60,9246500,0,18,0,속옷,11937140,10731279.04,8472000,40.90108593,26.66759966
9933,5.325556566,0.184625904,2,0.078251851,21180259.42,89000,15,100251,40,26710031.75,1.3,11,0,의류,21752122,20240569.41,15436000,40.91812646,31.12574118
28812,5.674443434,-0.062356211,1,0.006121088,34946095.54,69000,43,100314,20,1687333.333,0,12,0,이미용,4665727,7592983.626,7899000,40.93268768,3.874115386
33383,10.92555657,-0.166125508,3,0.224260812,30657781.82,29900,50,100043,40,17677200,0,23,0,의류,1951223.9,2743518.161,3304000,40.94358656,16.96373604
13837,1.274443434,0.0074426,2,0.536846909,11490069.96,2835000,21,100076,40,5223500,6.1,23,1,가구,18318340,22322809.26,12994000,40.97537325,71.79320653
10227,3.674443434,-0.090415159,4,0.767861733,17244798.05,148000,16,100448,60,8373454.545,0,23,0,주방,12649098,12071045.28,8972000,40.98415069,34.54129828
10449,2.725556566,-0.148632402,2,0.333726762,16345965.02,1409000,16,100155,20,30929463.33,0,23,0,가전,21537328,17918587.78,15274000,41.00646851,17.31431046
35278,12.12555657,-0.100313128,3,-0.054534615,23062039.71,89000,1,100610,60,9246500,0,24,0,속옷,6769728.5,8650622.31,4801000,41.00663403,80.18375985
8933,3.225556566,-0.148632402,8,0.333726762,16345965.02,1300000,14,100148,60,8942660.55,0,23,0,가전,9090984,4013156.017,6447000,41.01107492,37.75157411
13291,9.074443434,-0.062941971,1,0.214158496,34136865.67,39800,20,100074,20,57121828.95,0,16,1,이미용,28329546,27280611.82,20090000,41.01317073,35.79199514
30473,5.925556566,-0.102704378,1,0.071930779,18005336.11,89800,45,100051,20,31909333.33,0,13,0,생활용품,17278768,18320950.77,12253000,41.01663266,49.5221641
7775,9.225556566,0.089832959,4,0.113066105,18582362.35,2399000,12,100573,30,18390875,0,17,0,가전,20782562,20184630.96,35265000,41.06745498,42.76299176
12161,7.574443434,0.065586436,3,0.532461434,11490069.96,598000,18,100205,60,18544701.92,0,21,0,가구,24371670,26200671.11,41366000,41.08284582,36.66133755
13963,7.574443434,-0.072768893,2,0.094167794,17136389.38,108000,21,100115,40,17652969.7,0,8,0,생활용품,6871589,8526263.496,11667000,41.1023485,26.91982947
2671,12.32555657,-0.027333938,6,0.432869159,16204862.75,1900000,5,100148,40,12253136.36,0,22,0,가전,19471126,17343236.01,13796000,41.13602493,25.71206152
33644,15.52555657,-0.114400138,4,0.261774292,25249327.94,148000,50,100448,40,5809264.706,0,15,0,주방,10586178,11061758.2,7500000,41.14904,47.49010932
28892,5.474443434,-0.11519291,3,0.104829918,15427463.77,1199000,43,100033,40,10369666.67,0,12,0,잡화,4374329.5,4514411.104,3099000,41.15293643,45.67315598
23556,11.27444343,-0.083795843,1,0.692004755,41613289.11,40900,35,100166,20,7898555.556,0,21,1,농수축,41396310,42993444.17,29326000,41.15907386,46.60521099
23903,8.874443434,0.065586436,6,0.699480095,13268780.7,699000,35,100203,20,4838551.724,0,22,0,가구,2156122.2,2794520.376,3666000,41.18597381,23.77194828
19617,13.17444343,-0.148632402,2,0.432869159,16994293.22,1359000,29,100155,40,30929463.33,0,22,0,가전,25759472,26649976.39,18239000,41.23291847,46.11533744
34402,16.92555657,-0.107315549,5,0.272063351,17738822.7,229000,51,100189,20,8403518.519,0,10,0,잡화,7683098.5,7078664.497,13077000,41.24723943,45.86935461
3603,20.82555657,0.027469028,6,0.432869159,18848399.22,2700000,6,100148,40,22407158.27,0,22,0,가전,4089546.8,7010851.79,6964000,41.27589316,0.672771249
33431,8.125556566,-0.090415159,1,0.139560087,25249327.94,129000,50,100477,20,22495666.67,0,14,1,주방,12196546,12161370.22,20771000,41.28089163,41.45024207
8289,3.825556566,0.17401606,1,-0.44033495,23764607.14,61800,13,100025,20,19973444.44,0,25,0,생활용품,12152502,11439549.11,8601000,41.29173352,33.00254744
2250,16.32555657,0.047146549,6,0.432869159,16204862.75,1300000,4,100148,40,8942660.55,0,22,0,가전,5534879.5,8779537.497,9432000,41.31807146,6.917541376
20624,9.274443434,0.280671884,1,0.669989061,33703000,39900,30,100319,40,12042000,11.3,20,0,이미용,41516104,35064383.92,29375000,41.33141787,19.36811548
31226,6.225556566,-0.009331447,6,0.699480095,13868540.74,749000,46,100203,40,5005725.275,0,22,0,가구,2902440.2,3076485.878,2053000,41.37555772,49.85318452
31875,3.325556566,0.395615062,4,0.373037063,8525940.476,89900,47,100143,60,9356800,0,13,1,침구,14981864,16771082.1,10592000,41.44509063,58.3372555
16554,7.274443434,-0.129815241,4,0.087602371,21399872.43,209000,25,100765,60,8261881.579,0,13,0,주방,7307700,10162046.7,12484000,41.46347325,18.59943366
33117,17.72555657,0.232652217,4,0.400723402,25249327.94,148000,49,100448,60,5809264.706,0,20,0,주방,22804836,22174878.39,16118000,41.48676014,37.57834959
2430,13.82555657,-0.041572171,1,-0.054534615,27110094.63,79000,5,100305,40,18002250,0,24,0,속옷,19476676,25984067.07,13765000,41.49419542,88.76910333
7829,7.425556566,-0.166125508,2,0.251596545,20765840.74,199000,13,100271,20,22797000,0,9,0,의류,21889754,22469484,37418000,41.49940136,39.95006681
19214,8.474443434,-0.129815241,1,-0.227864517,19597057.04,59800,29,100475,40,32028833.33,4.3,7,1,주방,29948048,29034568.81,21161000,41.52472946,37.20792408
2150,12.42555657,-0.148632402,6,0.03553095,16204862.75,1000000,4,100575,40,10791714.29,0,20,0,가전,5690977,6950560.246,9733000,41.52905579,28.58768883
29732,0.774443434,-0.061917881,6,0.154155272,14808964.82,949000,44,100203,20,15633679.25,0,20,0,가구,10778008,5864929.935,7615000,41.53654629,22.98187872
7070,6.525556566,0.089832959,2,-0.061677141,18582362.35,1549000,11,100155,40,35404204.55,0,12,0,가전,20146262,22014915.77,34467000,41.54912815,36.12755456
32265,8.525556566,-0.114400138,4,0.709121477,23444860.13,168000,48,100448,40,27408142.86,0,21,0,주방,15376718,19305626.07,26313000,41.5622772,26.6308438
26162,7.574443434,-0.090415159,4,0.137310171,19774140.28,218000,39,100837,20,17454523.81,0,12,0,주방,8375611.5,10739018.07,5916000,41.57558316,81.52498432
15603,5.774443434,0.044565336,6,0.532461434,11758076.27,749000,23,100203,40,5005725.275,12.1,21,0,가구,4259103,4279372.155,7291000,41.58410369,41.30610129
26756,10.97444343,-0.129815241,4,0.400723402,19774140.28,218000,40,100837,40,17454523.81,0,20,0,주방,29751112,30098851.87,21008000,41.61801219,43.27328572
23050,12.47444343,-0.148632402,2,0.432869159,20045550.85,1499000,34,100155,40,35404204.55,0,22,0,가전,34913330,26037616.94,24652000,41.62473633,5.620708025
27665,1.474443434,-0.046117263,3,0.093837524,15427463.77,1690000,41,100033,60,10369666.67,0,13,1,잡화,37666436,37232798.23,64552000,41.6494671,42.32123214
8253,3.825556566,0.047146549,8,0.298553202,18582362.35,2500000,13,100148,20,10491482.76,0,21,0,가전,7460283,9188226.083,12787000,41.65728474,28.14400498
5958,6.025556566,0.030112797,3,0.699480095,11556625.95,548000,10,100205,40,22794733.33,0,22,0,가구,18246794,21120690.3,31277000,41.66066439,32.47213513
19319,9.874443434,-0.11519291,1,-0.368597448,15178712.42,29000,29,100197,20,43146944.44,4.4,6,0,잡화,13029172,13636380.24,9197000,41.66763075,48.26987324
19840,12.97444343,0.027469028,2,0.333726762,16994293.22,1359000,29,100155,60,30929463.33,0.8,23,0,가전,36164640,47901688.99,62000000,41.66993548,22.73921131
18881,6.974443434,0.030412354,1,0.254660924,27792072.46,59000,28,100055,60,19383000,1.6,23,0,건강기능,55385430,57442253.58,39092000,41.67970429,46.94119917
16350,8.474443434,0.027469028,8,0.043388205,14385833.72,2049000,24,100149,60,8344600,2.1,11,0,가전,7079101.5,6285235.444,4996000,41.69538631,25.80535317
33087,17.72555657,0.17401606,6,0.200475853,16329733.46,148000,49,100372,20,5298158.73,0,15,0,생활용품,3693372.5,4633831.411,6335000,41.69893449,26.85348996
17532,10.07444343,-0.107315549,2,0.093837524,14283368.6,49800,26,100731,60,10327666.67,0,13,1,잡화,15979870,19288507.8,27432000,41.74733887,29.68610455
3195,8.825556566,-0.01147721,6,0.03553095,18848399.22,1300000,6,100148,40,8942660.55,0,20,0,가전,5838000.5,8360441.801,10023000,41.75396089,16.5874309
8037,2.725556566,-0.046117263,2,0.104829918,22286819.33,59800,13,100731,60,23814800,0,12,1,잡화,22079380,21462889.82,15573000,41.77987543,37.82116371
4749,9.925556566,-0.114400138,4,0.261774292,17600938.68,198000,8,100837,20,5746769.231,0,15,0,주방,1275900.8,2934260.279,2192000,41.79284672,33.862239
19885,8.074443434,0.395615062,4,0.358410599,11224098.36,79900,29,100139,40,9459533.333,1.6,12,1,침구,14083972,10864605.48,9931000,41.81826604,9.400921201
10930,6.574443434,-0.090415159,4,0.202477446,17244798.05,158000,17,100448,60,3729426.667,0,19,0,주방,3007345.2,4903171.922,5170000,41.8308472,5.161084688
3593,20.82555657,0.027469028,4,0.298553202,18848399.22,1089000,6,100577,60,7956207.792,0,21,0,가전,5006810.5,8967148.353,8609000,41.84213614,4.160162072
2543,11.92555657,-0.068335996,1,0.319832723,44839034.93,96000,5,100708,20,25131333.33,0,16,1,농수축,16591598,19149322.37,11697000,41.8449004,63.71139927
24680,7.574443434,-0.079733334,1,-0.237553502,31529908.5,59000,37,100766,20,31673291.67,11,7,1,이미용,20367182,20377521.14,14358000,41.85250035,41.92450993
24287,8.674443434,-0.061917881,3,0.532461434,13268780.7,548000,36,100205,40,18544701.92,18.4,21,0,가구,24955836,25867716.17,17589000,41.88319973,47.06757727
13374,11.07444343,-0.114400138,4,0.087602371,18585525.42,148000,20,100448,40,4211187.5,0,13,0,주방,10742914,8942526.027,7571000,41.89557522,18.11552011
31652,9.925556566,-0.104576464,1,0.41029763,44676813.81,61900,47,100522,20,25848166.67,0,17,0,농수축,17563458,17606015.05,30234000,41.90825561,41.76749671
279,14.82555657,-0.116415152,4,0.232774122,17091819.78,208000,1,100837,20,5101282.051,0,10,0,주방,1748291.4,1640688.482,3010000,41.91722924,45.49207701
17921,11.17444343,-0.090415159,4,0.261774292,19597057.04,178000,27,100448,20,19708062.15,0,15,0,주방,1972399.2,3934557.606,3397000,41.93702679,15.82448061
30212,0.525556566,-0.01147721,6,0.298553202,30525683.64,2990000,45,100148,40,25096555.56,0,21,0,가전,10716472,10554600.31,7549000,41.95882898,39.81454911
27705,1.474443434,-0.046117263,7,0.302164008,15427463.77,398000,41,100084,20.06666667,2670500,0,20,0,잡화,1455163.9,3477129.467,1025000,41.96720976,239.2321431
24408,10.57444343,0.17401606,2,-0.4581107,19459042.06,59900,36,100625,40,3669866.667,0.6,6,1,생활용품,21153670,20670061.52,14900000,41.9709396,38.72524509
12000,8.474443434,0.274616167,5,0.069650581,17716667.6,1190000,18,100040,60,10291000,0,8,0,잡화,17263094,16873308.98,12158000,41.9895871,38.78359092
1069,11.32555657,0.184625904,2,-0.467612803,22871352.15,39900,2,100346,40,5809444.444,0,6,0,의류,6348087.5,6438500.076,4470000,42.01538031,44.03803301
15635,5.774443434,0.274616167,3,-0.204211254,14283368.6,98000,23,100489,40,11219424.24,12.1,24,0,잡화,9435982,8753245.108,6644000,42.02260686,31.74661511
11544,1.625556566,0.013223992,6,0.432869159,16345965.02,1080000,18,100575,40,15803772.73,0,22,0,가전,7576174,9124300.287,13086000,42.10473789,30.2743368
15333,10.67444343,-0.061928609,1,0.251596545,24011919.64,49000,23,100460,20,28200333.33,0,9,1,의류,16847528,16731421.85,11855000,42.11326866,41.13388313
21933,16.77444343,0.065586436,3,0.532461434,14225585.64,648000,32,100205,60,18544701.92,5.7,21,0,가구,34535852,31798893.59,24300000,42.12284774,30.8596444
22452,10.57444343,0.047146549,2,0.03553095,20045550.85,439000,33,100150,20,24212832.73,0.1,20,0,가전,6398446,11526504.03,11056000,42.1269356,4.255644248
3943,16.42555657,-0.083795843,1,0.153863859,42765882.56,96000,7,100708,40,25131333.33,0,15,1,농수축,36233988,36304134.3,25491000,42.14423914,42.41941981
26353,10.07444343,-0.114400138,2,0.137310171,19774140.28,39800,39,100656,40,20371235.29,0,12,0,주방,14107094,8302348.268,9922000,42.17994356,16.32384329
31753,1.625556566,-0.107315549,1,0.270259003,18018318.18,69000,47,100757,20,33364850,0,17,1,잡화,31035764,29491132.96,21822000,42.22236275,35.14404251
34533,10.52555657,0.184625904,1,0.096874234,30657781.82,69900,51,100809,60,22831222.22,0,8,0,의류,60295908,61628001.41,42392000,42.23416682,45.37648945
15914,7.174443434,-0.11519291,3,-0.156539629,14283368.6,52000,24,100489,20,21328708.33,0,7,0,잡화,4552968.5,3208729.264,3201000,42.23581693,0.241464056
31047,13.92555657,-0.148632402,6,0.432869159,30525683.64,2750000,46,100148,40,11276978.26,0,22,0,가전,4011701.2,4852630.537,6945000,42.23612383,30.12771005
19508,10.27444343,-0.027333938,8,0.432869159,16994293.22,2700000,29,100148,60,11294175.82,0.7,22,0,가전,17395294,13521628.36,12227000,42.26951828,10.5882748
8337,10.52555657,0.184754912,1,0.122244288,24775554.74,139000,13,100607,20,11229777.78,0,15,1,속옷,18382108,23332303.94,31856000,42.29624561,26.7569565
30323,2.425556566,-0.061928609,1,0.224260812,30632972.7,59000,45,100340,40,34067500,0,23,0,의류,56250270,53951741.39,39490000,42.44180805,36.62127473
22344,9.674443434,-0.104576464,2,0.387050417,41613289.11,30900,33,100166,60,23102409.23,8.1,18,1,농수축,12208408,13084721.25,8570000,42.45516919,52.68052803
7744,9.225556566,0.184625904,2,0.078251851,20765840.74,199000,12,100271,20,22797000,0,11,0,의류,28323438,26166680.08,49224000,42.46010483,46.84162182
5804,2.625556566,-0.129815241,2,0.200755957,16204961.94,94000,10,100427,30,21011125,0,18,0,주방,14123882,13152058.53,9914000,42.46401049,32.66147397
8040,2.725556566,-0.044419378,1,0.162157238,24775554.74,109900,13,100780,60,25568676.47,0,13,0,속옷,32517314,31997653.05,22821000,42.48855878,40.21144144
30590,1.725556566,0.180635192,1,0.41029763,44676813.81,29900,45,100548,52.9,40409000,0,17,0,농수축,66410196,52338475.83,46607000,42.48974618,12.29745709
28984,1.774443434,-0.061928609,2,0.251596545,22330113.01,89000,43,100128,10,6121375,0,9,0,의류,178235.45,1030130.039,310000,42.50469355,232.3000127
29255,4.025556566,0.17401606,4,-0.188410277,18621258.55,168000,43,100372,60,13900555.56,0,7,1,생활용품,15449364,13861861.06,10836000,42.5744186,27.9241515
19559,13.17444343,-0.160234317,1,0.358410599,11224098.36,50900,29,100447,20,10693333.33,0,12,0,침구,11888124,12579217.26,20703000,42.57777134,39.23964034
11655,3.274443434,-0.081570266,4,-0.288071596,11490069.96,1320000,18,100373,60,3542000,0,6,0,가구,13290398,9474733.396,9319000,42.61613907,1.671138492
25502,10.07444343,-0.124302111,4,-0.520663368,3051555.556,79900,38,100144,56.86666667,2555166.667,0,25,1,침구,5999031.5,5789835.664,4206000,42.63032573,37.65657783
1298,16.32555657,-0.068335996,1,0.153863859,44839034.93,61000,3,100849,20,45227941.52,0,15,0,농수축,43734972,46666406.25,30661000,42.6403966,52.20118798
12410,2.974443434,-0.01147721,4,0.333726762,14765204.95,509000,19,100290,40,6388224.49,0,23,0,가전,11280444,14530333.66,19678000,42.674845,26.15949966
21188,17.07444343,0.17401606,4,0.705738687,14623130.6,128000,31,100763,60,8825043.478,3,21,0,생활용품,6147817,5856529.08,4308000,42.706987,35.94542896
15492,6.174443434,-0.148632402,2,0.298553202,14385833.72,1409000,23,100155,20,30929463.33,3.4,21,0,가전,32169720,32299491.18,22542000,42.71014107,43.28582725
2572,11.92555657,-0.090415159,4,0.899418784,17091819.78,158000,5,100448,60,3710487.179,0,22,0,주방,3860504.8,4812373.418,6739000,42.7139813,28.58920584
23322,13.17444343,-0.166125508,1,-0.467612803,28591673,69900,35,100083,40,24599555.56,0,6,0,의류,7508224.5,6087006.851,5261000,42.71477856,15.70056741
33744,13.02555657,-0.13062792,1,0.669989061,47363892.02,54000,50,100327,20,13042533.33,0,20,1,이미용,39983864,43368886.64,69800000,42.71652722,37.86692458
29282,4.025556566,0.231969029,2,0.229746207,22330113.01,79000,43,100584,40,12771222.22,0,14,0,의류,28970938,28435344.15,20299000,42.72101089,40.08248756
30828,4.425556566,-0.079733334,1,0.401271633,51056658.68,54000,46,100327,20,13042533.33,0,19,1,이미용,39323064,37255049.73,68657000,42.725339,45.73743431
14304,9.674443434,0.027469028,4,0.191182302,14765204.95,509000,21,100067,45,11782571.43,0,16,0,가전,28010902,29299955.82,19625000,42.73071083,49.29913795
20032,12.07444343,0.0074426,6,0.699480095,12820734.04,649000,30,100500,20,11445212.12,0.1,22,0,가구,1883101.8,2994906.53,3289000,42.74546063,8.941729095
3150,8.825556566,-0.090415159,4,0.137310171,17600938.68,158000,6,100448,40,3710487.179,0,12,0,주방,5781082.5,4444356.28,4049000,42.77803161,9.764294394
20780,11.87444343,-0.090415159,4,0.261774292,19597057.04,208000,31,100837,20,13984678.08,0.8,15,0,주방,3665410,8296097.257,6407000,42.7905416,29.48489553
