repeat,items,salesAMT/total,Mcode
3,2,0.167188776,4
3,2,0.311450512,4
3,2,0.287773736,4
3,2,0.532096943,4
3,2,0.545037488,4
3,3,0.19993995,2
3,3,0.308753336,2
3,3,0.186438561,2
3,3,0.461322197,2
3,3,0.401736385,2
3,3,0.448489011,2
3,3,0.338737853,2
3,3,0.289510279,2
3,3,0.365072428,2
2,1,0.324057024,5
2,1,0.675942976,5
4,1,0.163967877,5
4,1,0.132375776,5
4,1,0.118740295,5
4,1,0.584916052,5
3,3,0.255560017,2
3,3,0.355630776,2
3,3,0.261042765,2
3,3,0.342150634,2
3,3,0.332903503,2
3,3,0.177621558,2
3,3,0.402289349,2
3,3,0.311465721,2
3,3,0.561335677,2
3,1,0.205098033,4
3,1,0.380577103,4
3,1,0.414324864,4
3,2,0.173873128,4
3,2,0.195327748,4
3,2,0.355055883,4
3,2,0.309123149,4
3,2,0.471070989,4
3,2,0.495549103,4
3,1,0.180358367,4
3,1,0.426912037,4
3,1,0.392729596,4
3,1,0.311270636,3
3,1,0.28759961,3
3,1,0.401129754,3
3,1,0.19474399,5
3,1,0.279234637,5
3,1,0.526021373,5
3,1,0.201584197,4
3,1,0.366850528,4
3,1,0.431565276,4
3,2,0.148257938,3
3,2,0.154439119,3
3,2,0.297934813,3
3,2,0.293880978,3
3,2,0.553807249,3
3,2,0.551679903,3
3,1,0.212758851,4
3,1,0.322103326,4
3,1,0.465137823,4
3,1,0.183872755,5
3,1,0.320146019,5
3,1,0.495981226,5
3,1,0.140182687,4
3,1,0.388950162,4
3,1,0.470867151,4
3,1,0.190664218,5
3,1,0.305076556,5
3,1,0.504259226,5
3,1,0.151106954,5
3,1,0.343931053,5
3,1,0.504961993,5
3,1,0.252938732,5
3,1,0.297695025,5
3,1,0.449366243,5
3,2,0.10686604,3
3,2,0.131494976,3
3,2,0.240781254,3
3,2,0.239940708,3
3,2,0.652352707,3
3,2,0.628564316,3
3,1,0.214503352,5
3,1,0.354464306,5
3,1,0.431032343,5
2,2,0.287262718,4
2,2,0.358442371,4
2,2,0.712737282,4
2,2,0.641557629,4
4,1,0.228603989,5
4,1,0.258415338,5
4,1,0.220894741,5
4,1,0.292085932,5
2,2,0.329394844,4
2,2,0.245560596,4
2,2,0.670605156,4
2,2,0.754439404,4
3,1,0.255005989,5
3,1,0.299967753,5
3,1,0.445026258,5
3,1,0.314480343,4
3,1,0.355760236,4
3,1,0.32975942,4
3,2,0.157578674,3
3,2,0.212870982,3
3,2,0.23844995,3
3,2,0.297649164,3
3,2,0.603971376,3
3,2,0.489479854,3
3,2,0.110637037,2
3,2,0.119000253,2
3,2,0.336622222,2
3,2,0.276698876,2
3,2,0.552740741,2
3,2,0.604300872,2
3,1,0.23655505,5
3,1,0.332006272,5
3,1,0.431438678,5
3,2,0.219648055,3
3,2,0.174251012,3
3,2,0.38785393,3
3,2,0.39145749,3
3,2,0.392498015,3
3,2,0.434291498,3
3,1,0.145223806,5
3,1,0.385188112,5
3,1,0.469588082,5
3,1,0.269069346,4
3,1,0.323247187,4
3,1,0.407683466,4
3,4,0.21559429,1
3,4,0.181784695,1
3,4,0.22285298,1
3,4,0.190153271,1
3,4,0.356048045,1
3,4,0.314209412,1
3,4,0.302631978,1
3,4,0.291284642,1
3,4,0.428357666,1
3,4,0.504005894,1
3,4,0.474515042,1
3,4,0.518562087,1
6,1,0.255310573,4
6,1,0.145122087,4
6,1,0.152705976,4
6,1,0.167215717,4
6,1,0.143933505,4
6,1,0.135712141,4
3,1,0.23170888,5
3,1,0.322797876,5
3,1,0.445493244,5
3,1,0.154966287,5
3,1,0.369141412,5
3,1,0.475892301,5
3,4,0.087207055,2
3,4,0.083221618,2
3,4,0.140731368,2
3,4,0.099487738,2
3,4,0.212577445,2
3,4,0.165867696,2
3,4,0.200607364,2
3,4,0.169609517,2
3,4,0.7002155,2
3,4,0.750910686,2
3,4,0.658661268,2
3,4,0.730902745,2
3,1,0.172688574,5
3,1,0.33787572,5
3,1,0.489435706,5
4,1,0.224649947,5
4,1,0.196173312,5
4,1,0.207096665,5
4,1,0.372080076,5
3,1,0.294135373,4
3,1,0.407141364,4
3,1,0.298723263,4
2,2,0.222210303,3
2,2,0.215155491,3
2,2,0.777789697,3
2,2,0.784844509,3
3,1,0.221542326,4
3,1,0.349800368,4
3,1,0.428657306,4
3,1,0.21813847,5
3,1,0.215509101,5
3,1,0.566352429,5
3,1,0.599579262,4
3,1,0.05173416,4
3,1,0.348686578,4
3,1,0.161936882,5
3,1,0.295071876,5
3,1,0.542991241,5
3,2,0.234109055,3
3,2,0.232572777,3
3,2,0.337717398,3
3,2,0.276789929,3
3,2,0.428173547,3
3,2,0.490637293,3
3,2,0.286205586,3
3,2,0.286799929,3
3,2,0.29248647,3
3,2,0.31039683,3
3,2,0.421307944,3
3,2,0.402803241,3
3,1,0.159018529,5
3,1,0.32550123,5
3,1,0.51548024,5
4,2,0.224909167,4
4,2,0.18859298,4
4,2,0.252871045,4
4,2,0.230016762,4
4,2,0.181975863,4
4,2,0.21479948,4
4,2,0.340243925,4
4,2,0.366590778,4
3,1,0.253742416,4
3,1,0.368372943,4
3,1,0.377884641,4
4,4,0.276812154,2
4,4,0.202394681,2
4,4,0.230929332,2
4,4,0.158680858,2
4,4,0.202446247,2
4,4,0.224177451,2
4,4,0.192884802,2
4,4,0.184924097,2
4,4,0.213106734,2
4,4,0.213641994,2
4,4,0.268780252,2
4,4,0.263235038,2
4,4,0.307634865,2
4,4,0.359785874,2
4,4,0.307405615,2
4,4,0.393160007,2
3,2,0.199453467,2
3,2,0.182011195,2
3,2,0.3649594,2
3,2,0.375950589,2
3,2,0.435587133,2
3,2,0.442038217,2
3,1,0.164576222,5
3,1,0.369883582,5
3,1,0.465540196,5
3,1,0.214904888,5
3,1,0.366593856,5
3,1,0.418501256,5
3,1,0.263138138,5
3,1,0.353966466,5
3,1,0.382895395,5
4,1,0.246839219,5
4,1,0.264612951,5
4,1,0.203129626,5
4,1,0.285418204,5
3,2,0.163468824,3
3,2,0.189169061,3
3,2,0.387205023,3
3,2,0.357218853,3
3,2,0.449326153,3
3,2,0.453612086,3
3,6,0.1174946,2
3,6,0.124327115,2
3,6,0.219833548,2
3,6,0.191219014,2
3,6,0.218937209,2
3,6,0.25694642,2
3,6,0.385489161,2
3,6,0.380001475,2
3,6,0.198772232,2
3,6,0.192466958,2
3,6,0.296261371,2
3,6,0.414888573,2
3,6,0.497016239,2
3,6,0.495671411,2
3,6,0.58139422,2
3,6,0.616314028,2
3,6,0.48480142,2
3,6,0.328165007,2
3,1,0.167176147,5
3,1,0.311010901,5
3,1,0.521812953,5
2,1,0.310841707,5
2,1,0.689158293,5
3,1,0.223117649,4
3,1,0.422058769,4
3,1,0.354823582,4
4,2,0.262255823,3
4,2,0.23170441,3
4,2,0.166568839,3
4,2,0.134977537,3
4,2,0.21326775,3
4,2,0.248941047,3
4,2,0.357907588,3
4,2,0.384377006,3
3,1,0.184201116,5
3,1,0.448079319,5
3,1,0.367719564,5
3,3,0.061745008,1
3,3,0.095081625,1
3,3,0.046174587,1
3,3,0.328362646,1
3,3,0.30323893,1
3,3,0.389057409,1
3,3,0.609892345,1
3,3,0.601679445,1
3,3,0.564768004,1
3,2,0.252390266,3
3,2,0.221479386,3
3,2,0.372080964,3
3,2,0.366932373,3
3,2,0.37552877,3
3,2,0.41158824,3
3,1,0.267784257,5
3,1,0.335150632,5
3,1,0.397065112,5
3,1,0.185461214,5
3,1,0.316431247,5
3,1,0.498107539,5
3,2,0.168457173,4
3,2,0.112261515,4
3,2,0.322977432,4
3,2,0.345479808,4
3,2,0.508565395,4
3,2,0.542258677,4
3,1,0.257963196,4
3,1,0.352489658,4
3,1,0.389547146,4
4,1,0.220547808,5
4,1,0.238235513,5
4,1,0.240062412,5
4,1,0.301154268,5
4,1,0.300822786,5
4,1,0.182708905,5
4,1,0.177445085,5
4,1,0.339023224,5
3,1,0.209953966,5
3,1,0.328507572,5
3,1,0.461538462,5
3,1,0.24272211,4
3,1,0.332820784,4
3,1,0.424457106,4
4,4,0.198716743,2
4,4,0.200988272,2
4,4,0.149271884,2
4,4,0.151249733,2
4,4,0.274725016,2
4,4,0.140056995,2
4,4,0.23981437,2
4,4,0.291637224,2
4,4,0.252738084,2
4,4,0.312100398,2
4,4,0.242086734,2
4,4,0.168225067,2
4,4,0.273820156,2
4,4,0.346854335,2
4,4,0.368827012,2
4,4,0.388887976,2
3,1,0.1831435,5
3,1,0.327120956,5
3,1,0.489735544,5
2,1,0.315151856,5
2,1,0.684848144,5
3,1,0.17739721,5
3,1,0.284802454,5
3,1,0.537800336,5
4,1,0.18060796,3
4,1,0.255172833,3
4,1,0.25505112,3
4,1,0.309168087,3
3,2,0.216568138,3
3,2,0.277735504,3
3,2,0.285878096,3
3,2,0.290163851,3
3,2,0.497553766,3
3,2,0.432100644,3
3,1,0.172489879,3
3,1,0.422705731,3
3,1,0.40480439,3
3,1,0.205799079,5
3,1,0.352206379,5
3,1,0.441994543,5
2,3,0.217301731,3
2,3,0.040750916,3
2,3,0.412335205,5
2,3,0.782698269,5
2,3,0.959249084,5
2,3,0.587664795,5
2,1,0.484874123,5
2,1,0.515125877,5
3,4,0.206755668,2
3,4,0.169991208,2
3,4,0.550524572,2
3,4,0.383837362,2
3,4,0.412322093,2
3,4,0.170225652,2
3,4,0.115958034,2
3,4,0.308081319,2
3,4,0.380922239,2
3,4,0.65978314,2
3,4,0.333517394,2
3,4,0.308081319,2
3,1,0.193150249,5
3,1,0.346572379,5
3,1,0.460277372,5
4,2,0.076068802,2
4,2,0.060442668,2
4,2,0.194217296,2
4,2,0.232570416,2
4,2,0.275665358,2
4,2,0.312733306,2
4,2,0.454048543,2
4,2,0.39425361,2
4,1,0.264884676,5
4,1,0.199552696,5
4,1,0.19159187,5
4,1,0.343970758,5
3,1,0.221225804,5
3,1,0.313729515,5
3,1,0.465044681,5
3,1,0.309139847,5
3,1,0.331975968,5
3,1,0.358884184,5
3,2,0.178017948,3
3,2,0.237638409,3
3,2,0.342702963,3
3,2,0.294929843,3
3,2,0.47927909,3
3,2,0.467431748,3
3,1,0.210765767,5
3,1,0.367150252,5
3,1,0.422083981,5
3,2,0.213710759,4
3,2,0.174140658,4
3,2,0.318233312,4
3,2,0.299611001,4
3,2,0.468055928,4
3,2,0.526248341,4
3,6,0.144659514,2
3,6,0.089734047,2
3,6,0.188392541,2
3,6,0.066621879,2
3,6,0.19711279,2
3,6,0.105752844,2
3,6,0.288995525,2
3,6,0.31859853,2
3,6,0.21010858,2
3,6,0.437912888,2
3,6,0.197022846,2
3,6,0.265073004,2
3,6,0.566344961,2
3,6,0.591667423,2
3,6,0.601498879,2
3,6,0.495465233,2
3,6,0.605864364,2
3,6,0.629174151,2
2,1,0.400792061,5
2,1,0.599207939,5
6,1,0.112478363,2
6,1,0.112604249,2
6,1,0.105869394,2
6,1,0.154901652,2
6,1,0.17620771,2
6,1,0.337938631,2
3,1,0.197793882,4
3,1,0.310831783,4
3,1,0.491374335,4
3,2,0.202077432,5
3,2,0.159728373,5
3,2,0.378902127,5
3,2,0.351847028,5
3,2,0.419020441,5
3,2,0.488424599,5
3,1,0.219885569,4
3,1,0.29322314,4
3,1,0.486891291,4
3,1,0.215310672,5
3,1,0.361107973,5
3,1,0.423581355,5
8,1,0.084552179,4
8,1,0.129172791,4
8,1,0.148454254,4
8,1,0.175682514,4
8,1,0.118570637,4
8,1,0.110334691,4
8,1,0.088908701,4
8,1,0.144324233,4
3,1,0.211426868,5
3,1,0.366296886,5
3,1,0.422276246,5
2,1,0.325505813,5
2,1,0.674494187,5
3,2,0.198647937,3
3,2,0.19613378,3
3,2,0.358647937,3
3,2,0.348110996,3
3,2,0.442704126,3
3,2,0.455755223,3
3,1,0.114783775,5
3,1,0.151935478,5
3,1,0.733280748,5
4,1,0.082124948,5
4,1,0.141876853,5
4,1,0.126215722,5
4,1,0.649782476,5
2,1,0.36313478,4
2,1,0.63686522,4
3,1,0.306741235,5
3,1,0.317420263,5
3,1,0.375838501,5
3,1,0.183978055,5
3,1,0.351858953,5
3,1,0.464162992,5
3,1,0.234752893,5
3,1,0.410191232,5
3,1,0.355055875,5
3,3,0.244362109,2
3,3,0.29479163,2
3,3,0.333733493,2
3,3,0.354846349,2
3,3,0.373493555,2
3,3,0.367446979,2
3,3,0.400791541,2
3,3,0.331714815,2
3,3,0.298819528,2
3,4,0.228504191,2
3,4,0.092342711,2
3,4,0.182919822,2
3,4,0.167311562,2
3,4,0.328490577,2
3,4,0.358644096,2
3,4,0.363227997,2
3,4,0.319738946,2
3,4,0.443005232,2
3,4,0.549013194,2
3,4,0.453852181,2
3,4,0.512949492,2
3,1,0.201339377,5
3,1,0.331078365,5
3,1,0.467582258,5
3,2,0.469802175,3
3,2,0.434123911,3
3,2,0.245833151,3
3,2,0.226863504,3
3,2,0.284364674,3
3,2,0.339012585,3
3,2,0.248106832,1
3,2,0.175032737,1
3,2,0.296718508,1
3,2,0.314127746,1
3,2,0.45517466,1
3,2,0.510839517,1
3,3,0.100438476,1
3,3,0.23498256,1
3,3,0.128551866,1
3,3,0.327075911,1
3,3,0.234465831,1
3,3,0.311365971,1
3,3,0.572485612,1
3,3,0.530551608,1
3,3,0.560082164,1
3,2,0.286227345,3
3,2,0.32875194,3
3,2,0.35706381,3
3,2,0.366880958,3
3,2,0.356708845,3
3,2,0.304367103,3
3,1,0.154877605,5
3,1,0.296910439,5
3,1,0.548211956,5
3,1,0.254078125,5
3,1,0.356573025,5
3,1,0.389348849,5
3,4,0.203442413,2
3,4,0.159361749,2
3,4,0.151417971,2
3,4,0.168304488,2
3,4,0.39082958,2
3,4,0.26980969,2
3,4,0.399547255,2
3,4,0.333675565,2
3,4,0.405728007,2
3,4,0.570828561,2
3,4,0.449034773,2
3,4,0.498019947,2
4,1,0.256980171,5
4,1,0.262744119,5
4,1,0.195220019,5
4,1,0.285055692,5
4,1,0.112054129,5
4,1,0.260480028,5
4,1,0.249383345,5
4,1,0.378082498,5
3,1,0.251777499,4
3,1,0.293005823,4
3,1,0.455216678,4
3,1,0.19580076,4
3,1,0.321040995,4
3,1,0.483158245,4
3,6,0.122881675,2
3,6,0.176039727,2
3,6,0.13975917,2
3,6,0.052142004,2
3,6,0.098988347,2
3,6,0.203051341,2
3,6,0.335655645,2
3,6,0.21433892,2
3,6,0.362637975,2
3,6,0.470387438,2
3,6,0.524010757,2
3,6,0.300762835,2
3,6,0.54146268,2
3,6,0.609621353,2
3,6,0.497602854,2
3,6,0.477470558,2
3,6,0.377000896,2
3,6,0.496185823,2
4,1,0.091328758,5
4,1,0.17449407,5
4,1,0.168557327,5
4,1,0.565619845,5
3,1,0.162993426,5
3,1,0.254290111,5
3,1,0.582716464,5
3,1,0.210848516,5
3,1,0.310189422,5
3,1,0.478962062,5
3,2,0.266882456,4
3,2,0.273107949,4
3,2,0.200154135,4
3,2,0.182159442,4
3,2,0.532963408,4
3,2,0.544732608,4
3,3,0.102206948,2
3,3,0.135700118,2
3,3,0.071923906,2
3,3,0.102206948,2
3,3,0.029893192,2
3,3,0.10663897,2
3,3,0.795586104,2
3,3,0.83440669,2
3,3,0.821437125,2
3,2,0.092495826,2
3,2,0.130044979,2
3,2,0.346718415,2
3,2,0.335977389,2
3,2,0.560785759,2
3,2,0.533977632,2
2,1,0.427545788,5
2,1,0.572454212,5
4,2,0.246447038,3
4,2,0.20122171,3
4,2,0.154543109,3
4,2,0.163602906,3
4,2,0.221626478,3
4,2,0.219604272,3
4,2,0.377383376,3
4,2,0.415571111,3
3,2,0.178130038,3
3,2,0.164602391,3
3,2,0.350501133,3
3,2,0.336676931,3
3,2,0.471368829,3
3,2,0.498720677,3
3,1,0.256570961,4
3,1,0.360049103,4
3,1,0.383379936,4
3,2,0.279729854,5
3,2,0.240613797,5
3,2,0.346370734,5
3,2,0.356748377,5
3,2,0.373899413,5
3,2,0.402637826,5
4,2,0.286159173,4
4,2,0.243275856,4
4,2,0.271633015,4
4,2,0.25757738,4
4,2,0.213856193,4
4,2,0.204284031,4
4,2,0.228351619,4
4,2,0.294862732,4
2,1,0.3132339,3
2,1,0.6867661,3
3,1,0.183043336,5
3,1,0.332265602,5
3,1,0.484691062,5
3,1,0.295142436,5
3,1,0.309017796,5
3,1,0.395839768,5
2,1,0.311620933,5
2,1,0.688379067,5
4,1,0.112582043,5
4,1,0.199485992,5
4,1,0.386822297,5
4,1,0.301109668,5
3,1,0.266612598,5
3,1,0.290444191,5
3,1,0.442943211,5
3,6,0.138535032,2
3,6,0.18732166,2
3,6,0.152557945,2
3,6,0.136885731,2
3,6,0.1237,2
3,6,0.222454187,2
3,6,0.335154336,2
3,6,0.262948289,2
3,6,0.314220088,2
3,6,0.462640616,2
3,6,0.3145,2
3,6,0.360183252,2
3,6,0.526310632,2
3,6,0.549730052,2
3,6,0.533221967,2
3,6,0.400473653,2
3,6,0.5618,2
3,6,0.417362561,2
3,1,0.216781619,5
3,1,0.32501662,5
3,1,0.458201762,5
3,1,0.207833686,4
3,1,0.334255176,4
3,1,0.457911139,4
3,3,0.09548185,2
3,3,0.055362913,2
3,3,0.075198023,2
3,3,0.284846919,2
3,3,0.38886043,2
3,3,0.310151115,2
3,3,0.619671231,2
3,3,0.555776657,2
3,3,0.614650862,2
3,3,0.167080024,3
3,3,0.273001343,3
3,3,0.179013328,3
3,3,0.238266411,3
3,3,0.227670129,3
3,3,0.392778993,3
3,3,0.594653565,3
3,3,0.499328528,3
3,3,0.428207679,3
3,1,0.180054964,5
3,1,0.33969603,5
3,1,0.480249006,5
3,1,0.322379629,4
3,1,0.314130727,4
3,1,0.363489644,4
3,1,0.170262721,4
3,1,0.272906784,4
3,1,0.556830496,4
3,4,0.05189487,1
3,4,0.251939264,1
3,4,0.012207031,1
3,4,0.077678301,1
3,4,0.300126573,1
3,4,0.17049018,1
3,4,0.012207031,1
3,4,0.388607759,1
3,4,0.647978557,1
3,4,0.577570556,1
3,4,0.975585938,1
3,4,0.53371394,1
3,2,0.202148079,4
3,2,0.192756056,4
3,2,0.367857035,4
3,2,0.436784304,4
3,2,0.429994886,4
3,2,0.37045964,4
3,1,0.166396787,5
3,1,0.36321653,5
3,1,0.470386683,5
3,1,0.13499223,5
3,1,0.390333327,5
3,1,0.474674443,5
3,1,0.113268345,5
3,1,0.349353324,5
3,1,0.537378332,5
3,2,0.267460102,3
3,2,0.221239737,3
3,2,0.321760343,3
3,2,0.273662366,3
3,2,0.410779555,3
3,2,0.505097898,3
3,1,0.248597746,5
3,1,0.3443235,5
3,1,0.407078754,5
3,2,0.24370205,3
3,2,0.254858149,3
3,2,0.385254354,3
3,2,0.358656646,3
3,2,0.371043596,3
3,2,0.386485205,3
3,1,0.189050647,5
3,1,0.366350512,5
3,1,0.444598841,5
3,1,0.206400607,5
3,1,0.33615007,5
3,1,0.457449323,5
3,3,0.184802836,2
3,3,0.192214742,2
3,3,0.163908727,2
3,3,0.353943701,2
3,3,0.442171586,2
3,3,0.195436335,2
3,3,0.461253463,2
3,3,0.365613672,2
3,3,0.640654938,2
3,1,0.189504905,4
3,1,0.369959693,4
3,1,0.440535402,4
4,1,0.203920708,5
4,1,0.321813961,5
4,1,0.208523305,5
4,1,0.265742026,5
3,1,0.26556678,4
3,1,0.345992882,4
3,1,0.388440339,4
3,2,0.143207047,4
3,2,0.208474892,4
3,2,0.485665165,4
3,2,0.37489642,4
3,2,0.371127789,4
3,2,0.416628687,4
3,6,0.002600916,1
3,6,0.006005285,1
3,6,0.000574964,1
3,6,0.048570573,1
3,6,0.11312047,1
3,6,0.004560379,1
3,6,0.25093633,1
3,6,0.334734566,1
3,6,0.484142499,1
3,6,0.380287382,1
3,6,0.222583071,1
3,6,0.660342941,1
3,6,0.746462755,1
3,6,0.659260149,1
3,6,0.515282537,1
3,6,0.571142045,1
3,6,0.664296458,1
3,6,0.33509668,1
3,4,0.155852091,1
3,4,0.079162548,1
3,4,0.935107073,1
3,4,0.029708853,1
3,4,0.352194815,1
3,4,0.151226525,1
3,4,0.032446463,1
3,4,0.029708853,1
3,4,0.491953093,1
3,4,0.769610926,1
3,4,0.032446463,1
3,4,0.940582294,1
2,3,0.624410713,4
2,3,0.287790149,2
2,3,0.256881193,2
2,3,0.375589287,2
2,3,0.712209851,2
2,3,0.743118807,2
2,2,0.302195394,2
2,2,0.344956037,4
2,2,0.697804606,4
2,2,0.655043963,4
3,3,0.155750444,2
3,3,0.152002131,2
3,3,0.135991571,2
3,3,0.253469139,2
3,3,0.317203824,2
3,3,0.269146608,2
3,3,0.590780417,2
3,3,0.530794045,2
3,3,0.59486182,2
3,2,0.21834681,3
3,2,0.119904077,3
3,2,0.344139389,3
3,2,0.480948574,3
3,2,0.437513801,3
3,2,0.399147349,3
3,1,0.197722851,4
3,1,0.340147426,4
3,1,0.462129724,4
3,2,0.142567435,2
3,2,0.203375393,2
3,2,0.392323104,2
3,2,0.321540755,2
3,2,0.465109461,2
3,2,0.475083852,2
3,1,0.220081267,4
3,1,0.322091973,4
3,1,0.45782676,4
2,2,0.289309961,3
2,2,0.282953936,3
2,2,0.710690039,3
2,2,0.717046064,3
4,1,0.10705234,5
4,1,0.222228939,5
4,1,0.293338294,5
4,1,0.377380426,5
3,1,0.246531703,5
3,1,0.270324675,5
3,1,0.483143622,5
3,2,0.182594786,3
3,2,0.197042155,3
3,2,0.288220679,3
3,2,0.307391208,3
3,2,0.529184535,3
3,2,0.495566637,3
3,2,0.259381061,3
3,2,0.207762764,3
3,2,0.314512185,3
3,2,0.354475379,3
3,2,0.426106754,3
3,2,0.437761857,3
3,1,0.153373683,4
3,1,0.365107537,4
3,1,0.48151878,4
3,6,0.171138996,2
3,6,0.192646943,2
3,6,0.177547865,2
3,6,0.197259897,2
3,6,0.202966633,2
3,6,0.171542283,2
3,6,0.271364221,2
3,6,0.383941932,2
3,6,0.357077734,2
3,6,0.414956012,2
3,6,0.251713376,2
3,6,0.279551463,2
3,6,0.557496782,2
3,6,0.423411125,2
3,6,0.4653744,2
3,6,0.387784091,2
3,6,0.545319991,2
3,6,0.548906255,2
3,1,0.252382909,5
3,1,0.34978636,5
3,1,0.397830731,5
3,2,0.143501341,3
3,2,0.137697416,3
3,2,0.279574061,3
3,2,0.430433417,3
3,2,0.576924598,3
3,2,0.431869167,3
3,4,0.165539466,2
3,4,0.194328342,2
3,4,0.156073211,2
3,4,0.123156467,2
3,4,0.260054699,2
3,4,0.247235596,2
3,4,0.192878536,2
3,4,0.378425722,2
3,4,0.574405835,2
3,4,0.558436062,2
3,4,0.651048253,2
3,4,0.498417811,2
3,1,0.25129882,5
3,1,0.335385979,5
3,1,0.413315201,5
3,2,0.113772909,3
3,2,0.157713962,3
3,2,0.279741486,3
3,2,0.234729648,3
3,2,0.606485605,3
3,2,0.60755639,3
3,1,0.221877219,5
3,1,0.365293847,5
3,1,0.412828935,5
3,2,0.197323973,5
3,2,0.179800507,5
3,2,0.3552419,5
3,2,0.345697425,5
3,2,0.447434127,5
3,2,0.474502069,5
3,1,0.273746925,4
3,1,0.364514455,4
3,1,0.36173862,4
6,2,0.066160858,2
6,2,0.041336503,2
6,2,0.145825781,2
6,2,0.148639725,2
6,2,0.175034958,2
6,2,0.187334918,2
6,2,0.170412761,2
6,2,0.151985385,2
6,2,0.177067689,2
6,2,0.179410988,2
6,2,0.265497954,2
6,2,0.291292481,2
3,1,0.227322112,5
3,1,0.345571398,5
3,1,0.42710649,5
3,1,0.150890958,5
3,1,0.284865754,5
3,1,0.564243288,5
3,1,0.181275836,5
3,1,0.370396467,5
3,1,0.448327696,5
2,7,0.273167863,2
2,7,0.992132179,2
2,7,0.5,2
2,7,0.5,2
2,7,0.336146729,2
2,7,0.170890026,2
2,7,0.991235758,2
2,7,0.726832137,2
2,7,0.007867821,2
2,7,0.5,2
2,7,0.5,2
2,7,0.663853271,2
2,7,0.829109974,2
2,7,0.008764242,2
3,1,0.233130584,5
3,1,0.256162984,5
3,1,0.510706431,5
3,1,0.235312654,5
3,1,0.316593139,5
3,1,0.448094207,5
3,1,0.288652391,5
3,1,0.409707768,5
3,1,0.301639841,5
3,1,0.235032103,4
3,1,0.31263676,4
3,1,0.452331137,4
3,2,0.195650392,4
3,2,0.225650003,4
3,2,0.343160023,4
3,2,0.329614777,4
3,2,0.461189585,4
3,2,0.44473522,4
3,2,0.181869292,4
3,2,0.11386175,4
3,2,0.295679714,4
3,2,0.363857507,4
3,2,0.522450994,4
3,2,0.522280742,4
3,4,0.213109444,2
3,4,0.118139786,2
3,4,0.104854965,2
3,4,0.151660345,2
3,4,0.266049935,2
3,4,0.376260958,2
3,4,0.344667426,2
3,4,0.30052572,2
3,4,0.520840621,2
3,4,0.505599255,2
3,4,0.550477609,2
3,4,0.547813935,2
3,6,0.006809206,1
3,6,0.664218926,1
3,6,0.001894011,1
3,6,0.498635663,1
3,6,0.005473454,1
3,6,0.008586639,1
3,6,0.006809206,1
3,6,0.002447741,1
3,6,0.334027804,1
3,6,0.005931902,1
3,6,0.335303777,1
3,6,0.008586639,1
3,6,0.986381588,1
3,6,0.333333333,1
3,6,0.664078185,1
3,6,0.495432436,1
3,6,0.65922277,1
3,6,0.982826722,1
3,1,0.299144591,5
3,1,0.378580849,5
3,1,0.32227456,5
3,2,0.210803346,2
3,2,0.244030187,2
3,2,0.339213591,2
3,2,0.374352332,2
3,2,0.449983063,2
3,2,0.381617481,2
3,1,0.163714124,5
3,1,0.290070593,5
3,1,0.546215283,5
3,2,0.137767296,3
3,2,0.148270915,3
3,2,0.399669811,3
3,2,0.3418592,3
3,2,0.462562893,3
3,2,0.509869886,3
3,1,0.242532417,4
3,1,0.304519472,4
3,1,0.452948111,4
4,1,0.207774963,5
4,1,0.267809625,5
4,1,0.210243967,5
4,1,0.314171444,5
3,1,0.164930659,5
3,1,0.36510592,5
3,1,0.469963421,5
2,1,0.368223773,5
2,1,0.631776227,5
6,1,0.124255725,4
6,1,0.153549791,4
6,1,0.180951032,4
6,1,0.184304462,4
6,1,0.156232534,4
6,1,0.200706456,4
3,2,0.194128238,3
3,2,0.202955942,3
3,2,0.300107446,3
3,2,0.32683733,3
3,2,0.505764316,3
3,2,0.470206729,3
3,1,0.261927166,4
3,1,0.3358826,4
3,1,0.402190234,4
3,1,0.273121387,5
3,1,0.269601304,5
3,1,0.457277308,5
3,1,0.186080331,5
3,1,0.303421238,5
3,1,0.510498431,5
3,3,0.217237449,2
3,3,0.316683497,2
3,3,0.343647445,2
3,3,0.362054965,2
3,3,0.250757357,2
3,3,0.227379278,2
3,3,0.420707586,2
3,3,0.432559146,2
3,3,0.428973277,2
3,6,0.420981121,1
3,6,0.169618118,1
3,6,0.166520237,1
3,6,0.002659716,1
3,6,0.113667868,1
3,6,0.006811989,1
3,6,0.001787757,1
3,6,0.332730996,1
3,6,0.215498784,1
3,6,0.171072929,1
3,6,0.226642639,1
3,6,0.496594005,1
3,6,0.577231121,1
3,6,0.497650885,1
3,6,0.617980978,1
3,6,0.826267355,1
3,6,0.659689493,1
3,6,0.496594005,1
3,1,0.17414923,4
3,1,0.343617443,4
3,1,0.482233327,4
3,6,0.002180549,1
3,6,0.200738587,1
3,6,0.333333333,1
3,6,0.333333333,1
3,6,0.333333333,1
3,6,0.497701783,1
3,6,0.250545137,1
3,6,0.299929818,1
3,6,0.333333333,1
3,6,0.333333333,1
3,6,0.333333333,1
3,6,0.497701783,1
3,6,0.747274313,1
3,6,0.499331595,1
3,6,0.333333333,1
3,6,0.333333333,1
3,6,0.333333333,1
3,6,0.004596433,1
3,1,0.184329478,5
3,1,0.378486202,5
3,1,0.43718432,5
3,2,0.2558368,3
3,2,0.200465969,3
3,2,0.333382104,3
3,2,0.34030635,3
