mcode,product_name,,
100574,무이자 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),TRUE,TRUE
100574,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),TRUE,TRUE
100574,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),TRUE,TRUE
100574,무이자 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,TRUE,TRUE
100574,일시불 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,TRUE,TRUE
100574,무이자 초특가 삼성5도어냉장고 T9000(RF84R9203S8) +시카고커트러리5p세트,TRUE,TRUE
100574,일시불 삼성5도어냉장고 T9000 (RF84R9203S8) +공기청정기 (AX34R3020WWD),FALSE,TRUE
100575,일시불 삼성 UHD TV UN55NU7010FXKR,TRUE,FALSE
100575,무이자 삼성 UHD TV UN55NU7010FXKR,TRUE,TRUE
100575,일시불 삼성 UHD TV UN65NU7010FXKR,TRUE,TRUE
100575,무이자 삼성 UHD TV UN65NU7010FXKR,TRUE,TRUE
100575,일시불 삼성 UHD TV UN75NU7010FXKR,TRUE,TRUE
100575,무이자 삼성 UHD TV UN75NU7010FXKR,TRUE,TRUE
100575,일시불 삼성 UHD 국민TV UN55NU7010FXKR,TRUE,TRUE
100575,무이자 삼성 UHD 국민TV UN55NU7010FXKR,TRUE,TRUE
100575,일시불 삼성 UHD TV UN55NU7050F,TRUE,TRUE
100575,무이자 삼성 UHD TV UN55NU7050F,TRUE,TRUE
100575,일시불 삼성 UHD TV UN65NU7050F,TRUE,TRUE
100575,무이자 삼성 UHD TV UN65NU7050F,TRUE,TRUE
100575,일시불 삼성 UHD TV UN75NU7050F,TRUE,TRUE
100575,무이자 삼성 UHD TV UN75NU7050F,TRUE,TRUE
100575,일시불 삼성 UHD TV UN55RU7150FXKR,TRUE,TRUE
100575,무이자 삼성 UHD TVUN55RU7150FXKR,TRUE,TRUE
100575,일시불 삼성 UHD TV UN65RU7150FXKR,TRUE,TRUE
100575,무이자 삼성 UHD TV UN65RU7150FXKR,TRUE,TRUE
100575,일시불 삼성 UHD TV UN75RU7150FXKR,TRUE,TRUE
100575,무이자 삼성 UHD TVUN75RU7150FXKR,TRUE,TRUE
100575,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,TRUE,TRUE
100575,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,TRUE,TRUE
100575,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,TRUE,TRUE
100575,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,TRUE,TRUE
100575,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,TRUE,TRUE
100575,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,FALSE,TRUE
100576,일시불 삼성 건조기 9kg 블랙케비어 DV90M53B0QV,TRUE,FALSE
100576,무이자 삼성 건조기 9kg 블랙케비어 DV90M53B0QV,TRUE,TRUE
100576,일시불 삼성 건조기 9kg 이녹스실버 DV90M53B0QP,TRUE,TRUE
100576,무이자 삼성 건조기 9kg 이녹스실버 DV90M53B0QP,TRUE,TRUE
100576,일시불 삼성 건조기 9kg 화이트 DV90M53B0QW,TRUE,TRUE
100576,무이자 삼성 건조기 9kg 화이트 DV90M53B0QW,FALSE,TRUE
100577,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,TRUE,FALSE
100577,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,TRUE,TRUE
100577,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,TRUE,TRUE
100577,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,TRUE,TRUE
100577,일시불 삼성노트북 북5NT550EBE-K34W(복합기+스피커),TRUE,TRUE
100577,무이자 삼성노트북 북5NT550EBE-K34W(복합기+스피커),TRUE,TRUE
100577,"일시불 삼성노트북 북5 NT550EBE-K38B,W(복합기+스피커)",TRUE,TRUE
100577,"무이자 삼성노트북 북5 NT550EBE-K38B,W(복합기+스피커)",FALSE,TRUE
100578,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,TRUE,FALSE
100578,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,TRUE,TRUE
100578,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,TRUE,TRUE
100578,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,TRUE,TRUE
100578,일시불 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,TRUE,TRUE
100578,무이자 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,FALSE,TRUE
100579,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,TRUE,FALSE
100579,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,TRUE,TRUE
100579,무이자 삼성 워블 세탁기 WA14R6360BG,TRUE,TRUE
100579,일시불 삼성 워블 세탁기 WA14R6360BG,FALSE,TRUE
100580,셰프웨이 멀티핸즈 IH 프라이팬,TRUE,FALSE
100580,셰프웨이 멀티핸즈 IH 프라이팬(신),FALSE,TRUE
100581,[수협] 자연산 제주 옥돔 + 갈치 세트,FALSE,FALSE
100582,천연담아 명품다시팩 100포,TRUE,FALSE
100582,천연담아 명품다시팩 120포,FALSE,TRUE
100583,임페리얼 남성 니트4종,TRUE,FALSE
100583,임페리얼 여성 니트 4종,FALSE,TRUE
100584,임페리얼 남성 릴렉스 본딩팬츠 3종,TRUE,FALSE
100584,임페리얼 여성 릴렉스 본딩팬츠 3종,TRUE,TRUE
100584,임페리얼 남성 스트레치팬츠 3종,TRUE,TRUE
100584,임페리얼 여성 스트레치 팬츠 3종,FALSE,TRUE
100585,임페리얼 남성 울 블렌딩 니트 3종,TRUE,FALSE
100585,임페리얼 여성 울 블렌딩 니트 3종,FALSE,TRUE
100586,임페리얼 여성 패딩코트세트,TRUE,FALSE
100586,임페리얼 남성 패딩코트세트,FALSE,TRUE
100587,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),FALSE,FALSE
100588,"창녕 마늘양파듬뿍삼계탕 1kg, 6팩",FALSE,FALSE
100589,하동 유기농처음매실원액 6통,FALSE,FALSE
100594,레스토닉 블루투스 LED 서랍 침대 슈퍼싱글,TRUE,FALSE
100594,레스토닉 블루투스 LED 서랍 침대 퀸,TRUE,TRUE
100594,레스토닉 블루투스 LED 서랍 침대 킹,FALSE,TRUE
100595,파로마 레어 메모리폼 타퍼 슈퍼싱글,TRUE,FALSE
100595,파로마 레어 메모리폼 타퍼 퀸,TRUE,TRUE
100595,파로마 레어 메모리폼 타퍼 킹,FALSE,TRUE
100596,컬럼비아 남성 베이스레이어 5종,TRUE,FALSE
100596,컬럼비아 여성 베이스레이어 5종,TRUE,TRUE
100596,컬럼비아 남성 옴니히트 업 베이스레이어 4종,TRUE,TRUE
100596,컬럼비아 여성 옴니히트 업 베이스레이어 4종,FALSE,TRUE
100597,컬럼비아 옴니위크 드로즈 패키지 10종,TRUE,FALSE
100597,컬럼비아 옴니히트 롱드로즈 패키지 7종,TRUE,TRUE
100597,컬럼비아 옴니위크 머슬 언더셔츠 6종,FALSE,TRUE
100598,헤드 언더셔츠 6종패키지,TRUE,FALSE
100598,(일시불)헤드 언더셔츠 6종패키지(7월),TRUE,TRUE
100598,(무이자)헤드 언더셔츠 6종패키지(7월),FALSE,TRUE
100599,푸마 언더셔츠 7종 패키지,TRUE,FALSE
100599,푸마 언더셔츠 7종 패키지(1-1차),TRUE,TRUE
100599,(세일20%)푸마 언더셔츠 7종 패키지(1-1차),FALSE,TRUE
100600,로베르타 디 까메리노 노벨라백 2종,TRUE,FALSE
100600,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,TRUE,TRUE
100600,로베르타 디 까메리노 아쿠아마레 백팩 5종세트,FALSE,TRUE
100601,로베르타 디 까메리노 로베(ROBE) 토트백 3종,FALSE,FALSE
100602,엘르 메르시(Merci) 토트백세트,FALSE,FALSE
100603,카파 FW 언더셔츠 6종 패키지,FALSE,FALSE
100604,카파 드로즈 패키지 12종,TRUE,FALSE
100604,카파 런닝 패키지 9종,TRUE,TRUE
100604,카파 드로즈 패키지 10종,TRUE,TRUE
100604,카파 트렁크 패키지 7종,TRUE,TRUE
100604,카파 런닝 패키지 7종,FALSE,TRUE
100605,카파 드로즈 패키지 10종(3차),TRUE,FALSE
100605,카파 트렁크 패키지 7종,TRUE,TRUE
100605,카파 런닝 패키지 7종,FALSE,TRUE
100606,카파 발란스테크 브라팬티 12세트,FALSE,FALSE
100607,푸마 에어핏 서포트 브라세트 15종+4종,TRUE,FALSE
100607,푸마 드라이셀 퓨징 브라세트 패키지,TRUE,TRUE
100607,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),TRUE,TRUE
100607,푸마 DRY-CELL 에센셜 브라팬티 7세트(복합구성),TRUE,TRUE
100607,푸마 DRY-CELL 에센셜 브라팬티 7세트(스킨구성),FALSE,TRUE
100608,푸마 DRY-CELL 퓨징 슬림라이트 브라 패키지,FALSE,FALSE
100609,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,FALSE,FALSE
100610,푸마 코튼 라이크라 드로즈 12종,TRUE,FALSE
100610,푸마 INNO 심리스 롱드로즈 7종,TRUE,TRUE
100610,푸마 드라이셀라인 뉴 런닝 9종,TRUE,TRUE
100610,푸마 INNO 심리스 드로즈 (6차),TRUE,TRUE
100610,푸마 INNO 심리스 롱드로즈 (1차),TRUE,TRUE
100610,푸마 NEW 트렁크 패키지,TRUE,TRUE
100610,푸마 심리스 드로즈 블랙에디션 패키지,TRUE,TRUE
100610,푸마 트렁크 블랙에디션 패키지,TRUE,TRUE
100610,푸마 드로즈 블랙에디션 패키지,TRUE,TRUE
100610,푸마 코튼 언더탑 9종,TRUE,TRUE
100610,푸마 썸머 드로즈 패키지,TRUE,TRUE
100610,푸마 썸머 트렁크 패키지,TRUE,TRUE
100610,푸마 프레쉬 미들 드로즈 패키지,TRUE,TRUE
100610,푸마 시그니처 코튼 트렁크 패키지,TRUE,TRUE
100610,푸마 뉴 니트 스트레치 심리스 드로즈 11종,TRUE,TRUE
100610,푸마 INNO 심리스 롱드로즈 9종 (1차),TRUE,TRUE
100610,푸마 스트레치 심리스 드로즈 11종,TRUE,TRUE
100610,푸마 시그니처 코튼 트렁크 9종,FALSE,TRUE
100611,푸마 남아 주니어 기능성 데일리 홈웨어세트,TRUE,FALSE
100611,푸마 여아 주니어 기능성 데일리 홈웨어세트,FALSE,TRUE
100612,푸마 드라이셀 컴포트 탑 레이어 브라탑 4종세트(긴팔형),TRUE,FALSE
100612,푸마 드라이셀 브라탑 4종세트(런닝형),TRUE,TRUE
100612,푸마 드라이셀 브라탑 4종세트(끈형),TRUE,TRUE
100612,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),TRUE,TRUE
100612,푸마 웜셀 티셔츠형 브라탑 4종세트,TRUE,TRUE
100612,푸마 웜셀 런닝형 브라탑 4종세트,FALSE,TRUE
100613,푸마 웜셀 기모 치마레깅스 3종,TRUE,FALSE
100613,푸마 드라이셀 쉐이핑 레깅스 3종,TRUE,TRUE
100613,푸마 드라이셀 치마레깅스 3종,TRUE,TRUE
100613,푸마 웜셀 퍼치마레깅스 3종,FALSE,TRUE
100614,푸마 웜셀(WARM CELL) 데일리 홈웨어 6종 (남성용),TRUE,FALSE
100614,푸마 웜셀(WARM CELL) 데일리 홈웨어 6종 (여성용),FALSE,TRUE
100615,푸마 웜셀(WARM CELL)원피스 브라탑 3종세트,FALSE,FALSE
100616,헤드 남성 액티브 베이스레이어 4종,TRUE,FALSE
100616,헤드 여성 액티브 베이스레이어 4종,FALSE,TRUE
100617,헤드 액티브 브라탑 패키지,FALSE,FALSE
100618,헤드 파이로라이트 드로즈 10종 패키지,TRUE,FALSE
100618,헤드 파이로라이트 트렁크 8종 패키지,TRUE,TRUE
100618,헤드 파이로라이트 드로즈 10종 패키지(7월),TRUE,TRUE
100618,헤드 파이로라이트 트렁크 8종 패키지(7월),FALSE,TRUE
100619,헤드 풀커버리지 브라팬티 패키지,FALSE,FALSE
100620,헤드 프리무빙 레깅스 4종 패키지,FALSE,FALSE
100622,리얼니파팜 해죽순,FALSE,FALSE
100623,콜라겐3.2 아임파인 (6개월),TRUE,FALSE
100623,콜라겐3.2 아임파인 (3개월),FALSE,TRUE
100624,안국루테인 미니100(5박스),FALSE,FALSE
100625,[2세트] 중외신약 빠르카 통증패치,TRUE,FALSE
100625,[1세트] 중외신약 빠르카 통증패치,FALSE,TRUE
100626,[풀패키지]레스트업 수액패치(84매),TRUE,FALSE
100626,[실속패키지]레스트업 수액패치(50매),FALSE,TRUE
100627,1세트 믹서를 품은 텀블러,TRUE,FALSE
100627,2세트 믹서를 품은 텀블러,FALSE,TRUE
100628,자올 닥터스오더 탈모 부스터&샴푸,FALSE,FALSE
100629,오렐리안 풍기인견 란쥬패키지,TRUE,FALSE
100629,오렐리안 풍기인견 란쥬패키지(7월),FALSE,TRUE
100631,오렐리안 풍기인견 원피스 2종세트,TRUE,FALSE
100631,오렐리안 풍기인견 원피스 2종세트(8월),FALSE,TRUE
100632,오렐리안 히트모 스킨컬렉션 기모런닝 패키지,FALSE,FALSE
100634,모리츠 에어 서큘레이터 1종,FALSE,FALSE
100635,바로바로 무선청소기,TRUE,FALSE
100635,바로바로 무선청소기+필터 1개 추가,FALSE,TRUE
100636,배관청소용품 뚜러킹 세트,FALSE,FALSE
100637,영산포숙성홍어회7팩,FALSE,FALSE
100638,램프쿡 자동회전냄비,FALSE,FALSE
100642,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),FALSE,FALSE
100643,2019 S/S 엘리자베스아덴 선글라스 2종,FALSE,FALSE
100644,사용불가미리구운 자연산 바다장어 9팩,FALSE,FALSE
100646,"황토방 청도 감말랭이 30봉+무료체험1봉, 총 31봉",FALSE,FALSE
100651,제주농장 유기 양배추진액 120포,FALSE,FALSE
100652,제주 수산물 3종 세트,FALSE,FALSE
100653,종근당건강 프로메가 오메가3 파워,TRUE,FALSE
100653,단하루 종근당건강 프로메가 오메가3 파워+비타민D,FALSE,TRUE
100654,일시불 종근당건강 락토핏 생유산균골드 단하루,TRUE,FALSE
100654,무이자 종근당건강 락토핏 생유산균골드 단하루,TRUE,TRUE
100654,일시불 종근당건강 락토핏 생유산균골드,TRUE,TRUE
100654,무이자 종근당건강 락토핏 생유산균골드,FALSE,TRUE
100655,종근당건강 전립쎈 프라임,FALSE,FALSE
100656,노와 멀티 만능 다지기 1+1세트,TRUE,FALSE
100656,노와 멀티 만능 다지기,FALSE,TRUE
100657,노와 스텐 대용량에어프라이어 4L,FALSE,FALSE
100658,뉴 클레린 티메이커 시그니처플러스 1+1,TRUE,FALSE
100658,뉴 클레린 티메이커 플러스,FALSE,TRUE
100664,크로커다일 The 편안한 코튼 브라팬티 4세트,TRUE,FALSE
100664,크로커다일 풀커버 레이스 브라팬티 4세트,TRUE,TRUE
100664,(ARS10%)크로커다일 풀커버 레이스 브라팬티 4세트,TRUE,TRUE
100664,크로커다일 감탄 레이스 브라렛 패키지,TRUE,TRUE
100664,크로커다일 에어스킨 감탄브라 패키지(CD19차),TRUE,TRUE
100664,크로커다일 The 편안한 코튼 브라팬티 4세트 + 이너쇼츠 2종 ,FALSE,TRUE
100665,저스트마이사이즈 코튼 슬리머 패키지,FALSE,FALSE
100666,"여자를 위한 빨강 팥물, 레드빈 티톡 100포",TRUE,FALSE
100666,"여자를 위한 빨강 팥물, 레드빈 티톡 50포",FALSE,TRUE
100667,무이자 PN풍년꾸노죽제조기,TRUE,FALSE
100667,일시불 PN풍년꾸노죽제조기,FALSE,TRUE
100668,초특가 히팅맘 스마트 리모컨 히터 1+1,TRUE,FALSE
100668,초특가 히팅맘 스마트 리모컨 히터,FALSE,TRUE
100669,"이경제원장의 더 힘찬 선식 100, 13박스+쉐이커통",FALSE,FALSE
100670,"이경제의 레드비트 착즙 100%, 120포",FALSE,FALSE
100671,이경제의 황제진액 철갑상어 120포,FALSE,FALSE
100672,코튼플러스 클렌징패드 싱글,TRUE,FALSE
100672,코튼플러스 클렌징패드(더블),FALSE,TRUE
100673,[세라맥스] 포터블 원적외선 전기렌인지,FALSE,FALSE
100675,3D매쉬  냉수마찰  물매트,FALSE,FALSE
100676,무이자 에코바이런 호주 원목 캄포도마 3종세트,TRUE,FALSE
100676,일시불 에코바이런 호주 원목 캄포도마 3종세트,TRUE,TRUE
100676,무이자 에코바이런 호주 원목 대형 캄포도마 1종,FALSE,TRUE
100677,2019 S/S 로베르타 디 까메리노 선글라스,FALSE,FALSE
100678,마스케라 밍크니팅모자세트,TRUE,FALSE
100678,마스케라 풀스킨 밍크머플러세트,FALSE,TRUE
100679,마스케라 썸머 컬렉션 4종(모자 2종 + 핸드백 1종 + 스카프 1종),FALSE,FALSE
100680,시크릿 라메종 볼륨 스프레이 (고데기),FALSE,FALSE
100681,에이온에이 10분 셀프뿌리퍼머,FALSE,FALSE
100682,레드캠프 남성 썸머 기능성 셔츠 7종 패키지,TRUE,FALSE
100682,레드캠프 여성 썸머 기능성 셔츠 7종 패키지,FALSE,TRUE
100683,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,TRUE,FALSE
100683,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,FALSE,TRUE
100684,무이자 매직쉐프 플랫타입 전자레인지,TRUE,FALSE
100684,일시불 매직쉐프 플랫타입 전자레인지,FALSE,TRUE
100685,뉴웨이 볼륨브러쉬,FALSE,FALSE
100692,BBC&IZUMI 레이스런닝 브라 패키지,FALSE,FALSE
100693,남영비비안 로즈버드 시그니처 볼륨 보정 브라패키지,TRUE,FALSE
100693,남영비비안 로즈버드 듀얼윙 스킨 보정 브라패키지,FALSE,TRUE
100694,남영비비안 로즈버드 머스트해브 브라패키지,FALSE,FALSE
100695,남영비비안 소노르 베르사유 노와이어 컬렉션 브라,TRUE,FALSE
100695,남영비비안 소노르 퀸 컬렉션 프리미엄 브라,FALSE,TRUE
100696,남영비비안 스킨핏 Dream Fit 브라팬티,FALSE,FALSE
100697,고데롤 플러스,FALSE,FALSE
100698,강원도양구 간편시래기 + 시래기 들깨 무침,TRUE,FALSE
100698,강원도양구 간편시래기15팩,FALSE,TRUE
100699,고창 꿀 고구마 10kg,FALSE,FALSE
100700,국내산 손질 가자미 36미!,FALSE,FALSE
100701,국내산 손질 병어 26미,FALSE,FALSE
100702,영산포숙성 홍어8팩+무침3통,TRUE,FALSE
100702,영산포숙성 홍어 13팩,TRUE,TRUE
100702,영산포숙성 홍어 9팩,TRUE,TRUE
100702,국내산 영산포숙성 홍어 6팩+홍어무침1통,FALSE,TRUE
100703,국내산 자숙찰골뱅이 7팩,FALSE,FALSE
100704,김정문의 섬진강 재첩국 11팩 3.3kg,FALSE,FALSE
100705,김정배 명인 젓갈세트 8통,FALSE,FALSE
100707,예천청결 고춧가루 2kg,FALSE,FALSE
100708,천수봉명인 선재 전통 메주세트,FALSE,FALSE
100709,무이자 실리만 하이브리드 냄비후라이팬 IH 풀세트,TRUE,FALSE
100709,일시불 실리만 하이브리드 냄비후라이팬 IH 풀세트,FALSE,TRUE
100710,아미니 릴렉싱 풋케어 풀패키지,FALSE,FALSE
100711,아미니 비노테라 오일 워시(구성1),TRUE,FALSE
100711,아미니 비노테라 오일 워시(구성2),FALSE,TRUE
100712,젠트웰 남성 니트점퍼세트,TRUE,FALSE
100712,젠트웰 남성패딩재킷2종세트,TRUE,TRUE
100712,젠트웰 남성패딩코트1종,FALSE,TRUE
100713,젠트웰 남성 스트레치 팬츠 2종,FALSE,FALSE
100714,젠트웰 남성 쿨 썸머 티셔츠 4종,FALSE,FALSE
100715,젠트웰 스트레치 통풍 메쉬 자켓 1종,FALSE,FALSE
100716,일시불 쿠첸 스마트 투인원 티메이커,TRUE,FALSE
100716,무이자 쿠첸 스마트 투인원 티메이커,FALSE,TRUE
100717,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,TRUE,FALSE
100717,로베르타 디 까메리노 트리플커버 지퍼쉐이핑 란쥬,TRUE,TRUE
100717,로베르타 디 까메리노 Y밸런스업 지퍼쉐이핑 란쥬,FALSE,TRUE
100718,로베르타 디 까메리노 올레이스 지퍼브라팬티,TRUE,FALSE
100718,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,TRUE,TRUE
100718,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,FALSE,TRUE
100719,로베르타 디 까메리노 쿨메쉬 지퍼란쥬 패키지,TRUE,FALSE
100719,로베르타 디 까메리노 밸런스업 지퍼쉐이핑 란쥬패키지,FALSE,TRUE
100720,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,FALSE,FALSE
100721,로베르타 디 까메리노 풀 바스트 업 지퍼브라팬티,FALSE,FALSE
100722,"SPC삼립 한입 호빵 13봉(혼합, 팥8+야채5봉)",TRUE,FALSE
100722,"SPC삼립 한입 호빵 13봉(단일, 팥 13봉)",FALSE,TRUE
100723,아이앤아이 퀵래쉬 속눈썹세트,FALSE,FALSE
100724,IH 옛 가마솥 세트,FALSE,FALSE
100725,로벤탈 국내산  IH 실버팬 세트,TRUE,FALSE
100725,로벤탈 국내산  IH 실버팬 세트 (가격인하),TRUE,TRUE
100725,로벤탈 파스텔 후라이팬 (핑크),TRUE,TRUE
100725,로벤탈 파스텔 후라이팬 1+1세트(핑크+블루),FALSE,TRUE
100729,월드컵 19 F/W 남성 에어러닝화,TRUE,FALSE
100729,월드컵 19 F/W 여성 에어러닝화,FALSE,TRUE
100731,월드컵 남성 워킹화+슬립온,TRUE,FALSE
100731,월드컵 여성 워킹화+슬립온,TRUE,TRUE
100731,월드컵 남성다이얼트레킹화세트,TRUE,TRUE
100731,월드컵 여성다이얼트레킹화세트,TRUE,TRUE
100731,월드컵 남성19SS 트레킹화,TRUE,TRUE
100731,월드컵 여성19SS트레킹화,TRUE,TRUE
100731,월드컵 남성러닝화+트레킹화,TRUE,TRUE
100731,월드컵 여성러닝화+트레킹화,TRUE,TRUE
100731,월드컵 남성 러닝화+슬리퍼,TRUE,TRUE
100731,월드컵 여성 러닝화+슬리퍼,TRUE,TRUE
100731,월드컵 남성트레일화+슬립온,TRUE,TRUE
100731,월드컵 여성 트레일화+슬립온,TRUE,TRUE
100731,월드컵 여성 에어러닝화+아쿠아트레킹화,TRUE,TRUE
100731,월드컵 남성 에어러닝화+아쿠아트레킹화,TRUE,TRUE
100731,월드컵 남성 트레킹화 + 에어러닝화 2종,TRUE,TRUE
100731,월드컵 여성 트레킹화 + 에어러닝화 2종,FALSE,TRUE
100732,월드컵 남성 방한 트레킹화 + 패딩슈즈 2종,TRUE,FALSE
100732,월드컵 여성 방한 트레킹화 + 패딩슈즈 2종,FALSE,TRUE
100734,메디아글램 카이만엠보 소가죽 토트백 (+클러치백+폼폼이),TRUE,FALSE
100734,메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),TRUE,TRUE
100734, 메디아글램 카이만엠보 소가죽 토트백 (+클러치백+폼폼이),TRUE,TRUE
100734, 메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),FALSE,TRUE
100735,(일)[안드레아바나]리얼카이만 악어 토트백,TRUE,FALSE
100735,(무)[안드레아바나]리얼카이만 악어 토트백,TRUE,TRUE
100735,[안드레아바나]리얼카이만 악어 바디 숄더백,TRUE,TRUE
100735,[안드레아바나]리얼카이만 악어 테일 숄더백,TRUE,TRUE
100735,[안드레아바나]리얼카이만 악어 토트백,FALSE,TRUE
100736,김병만의 정글피싱  낚시세트,FALSE,FALSE
100737,무이자 김병만의 달인 공구 세트,TRUE,FALSE
100737,일시불 김병만의 달인 공구 세트,FALSE,TRUE
100738,일시불 메디쉴드 자동 목 견인기기,TRUE,FALSE
100738,무이자 메디쉴드 자동 목 견인기기,FALSE,TRUE
100740,농협안심벌꿀 4병,TRUE,FALSE
100740,[농협안심벌꿀] 아카시아꿀 2병 + 야생화꿀 2병,FALSE,TRUE
100741,[특등급] 김천 샤인머스켓 2kg (2~3수),FALSE,FALSE
100742,도스문도스 카이만 엠보 소가죽 핸드백 1종,TRUE,FALSE
100742,도스문도스 카이만 엠보 소가죽 핸드백 1종(SS),TRUE,TRUE
100742,도스문도스 카이만 엠보 소가죽 토트백 1종,TRUE,TRUE
100742,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,TRUE,TRUE
100742,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),FALSE,TRUE
100743,도스문도스 카이만엠보 소가죽 토트백 2종 ,FALSE,FALSE
100744,제주 한라봉2박스+천혜향1박스,FALSE,FALSE
100745,캘리포니아 카라카라 오렌지 8kg,FALSE,FALSE
100747,이정섭의 비가린 배추김치 10kg,FALSE,FALSE
100748,갈란테 프리미엄 에디션(남성화 3종 + 면도기 1종),FALSE,FALSE
100749,레코바 남성 다이얼워킹화세트,TRUE,FALSE
100749,레코바 여성 다이얼워킹화세트,FALSE,TRUE
100750,레코바 남성 퍼펙트 에디션 3종(트레킹화+워킹화+슬립온),TRUE,FALSE
100750,레코바 여성 퍼펙트 에디션(트레킹화+워킹화+슬립온),TRUE,TRUE
100750,레코바 남성 어반3종(트레킹화+워킹화+슬립온),TRUE,TRUE
100750,레코바 여성 어반3종(트레킹화+워킹화+슬립온),FALSE,TRUE
100751,스프리스 여성 코트 스니커즈,TRUE,FALSE
100751,스프리스 남성 코트 스니커즈,FALSE,TRUE
100752,스프리스 여성 퍼부츠 세트(부츠+패딩슬립온),TRUE,FALSE
100752,스프리스 남성 퍼부츠 세트(부츠+패딩슬립온),TRUE,TRUE
100752,스프리스 아동 퍼부츠,FALSE,TRUE
100753,아가타 골든 마스터 2종 (펌프스1종+플랫슈즈1종),FALSE,FALSE
100754,아가타 소가죽 데이쿠션로퍼,FALSE,FALSE
100755,아가타 여성 주얼 슬립온+스트랩슬립온,TRUE,FALSE
100755,아가타 썸머 샌들세트,FALSE,TRUE
100756,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),FALSE,FALSE
100757,아가타 윈터 에디션(부츠1종+소프트퍼슈즈1종),FALSE,FALSE
100758,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),FALSE,FALSE
100761,마담팰리스 웜기모 롱베스트 3종세트,FALSE,FALSE
100762,루이바셋 여성 기모 웜 본딩팬츠 3종,FALSE,FALSE
100763,일시불 2019년 타이거 충전식 무선 예초기,TRUE,FALSE
100763,무이자  2019년 타이거 충전식 무선 예초기,TRUE,TRUE
100763,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,TRUE,TRUE
100763,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,FALSE,TRUE
100764,엑사이더 워킹머신,FALSE,FALSE
100765,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,TRUE,FALSE
100765,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,TRUE,TRUE
100765,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,TRUE,TRUE
100765,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,TRUE,TRUE
100765,무이자 린나이 자동불꽃조절 가스레인지 3구,TRUE,TRUE
100765,일시불  린나이 자동불꽃조절 가스레인지 3구,TRUE,TRUE
100765,무이자  린나이 자동불꽃조절 가스레인지 2구,TRUE,TRUE
100765,일시불  린나이 자동불꽃조절 가스레인지 2구,FALSE,TRUE
100766,참존 탑뉴스 지이링클 기초세트,FALSE,FALSE
100768,무이자 마이베비 보온보냉 캔틴 텀블러 풀세트,TRUE,FALSE
100768,일시불 마이베비 보온보냉 캔틴 텀블러 풀세트,FALSE,TRUE
100769,무이자 에지리 법랑 냄비세트,TRUE,FALSE
