month,day,요일,hour,minute,노출(분),repeat,상품군,마더코드,상품코드,items,상품명,pay_type,판매단가,취급액/total,취급액
9,13,4,14,20,20,3,가전,100156,200483,2, LG전자 로보킹 터보 R46RIM,2,443000,0.238661075,15365000
9,13,4,14,40,20,3,가전,100156,200550,2, LG전자 로보킹 터보 R46RIM,1,434000,0.444037194,18051000
9,13,4,14,40,20,3,가전,100156,200483,2, LG전자 로보킹 터보 R46RIM,2,443000,0.689204722,44371000
9,13,4,15,0,20,3,이미용,100332,201040,1,실크테라피 오리지널 에센스 패키지,0,69900,0.257693416,31293000
9,13,4,15,20,20,3,이미용,100332,201040,1,실크테라피 오리지널 에센스 패키지,0,69900,0.291851608,35441000
9,13,4,15,40,20,3,이미용,100332,201040,1,실크테라피 오리지널 에센스 패키지,0,69900,0.450454976,54701000
9,13,4,16,0,20,3,잡화,100069,200189,1,칼리베이직 2019 패브릭 백 4종 (시즌 3),0,59000,0.187274184,32499000
9,13,4,16,20,20,3,잡화,100069,200189,1,칼리베이직 2019 패브릭 백 4종 (시즌 3),0,59000,0.333813538,57929000
9,13,4,16,40,20,3,잡화,100069,200189,1,칼리베이직 2019 패브릭 백 4종 (시즌 3),0,59000,0.478912278,83109000
9,13,4,17,0,20,3,이미용,100672,202014,2,코튼플러스 클렌징패드 싱글,0,49900,0.231020238,6655000
9,13,4,17,0,20,3,이미용,100672,202015,2,코튼플러스 클렌징패드(더블),0,79900,0.131344828,3809000
9,13,4,17,20,20,3,이미용,100672,202014,2,코튼플러스 클렌징패드 싱글,0,49900,0.342069636,9854000
9,13,4,17,20,20,3,이미용,100672,202015,2,코튼플러스 클렌징패드(더블),0,79900,0.423344828,12277000
9,13,4,17,40,20,3,이미용,100672,202014,2,코튼플러스 클렌징패드 싱글,0,49900,0.426910126,12298000
9,13,4,17,40,20,3,이미용,100672,202015,2,코튼플러스 클렌징패드(더블),0,79900,0.445310345,12914000
9,13,4,18,0,30,2,주방,100533,201611,1,SK매직 파워워시 식기세척기 터치온,0,1184400,0.265827522,15628000
9,13,4,18,30,30,2,주방,100533,201611,1,SK매직 파워워시 식기세척기 터치온,0,1184400,0.734172478,43162000
9,13,4,19,0,30,2,잡화,100033,200049,1,생쥴랑 18K 베니스 주얼리 컬렉션 11종,0,299000,0.226943572,24915000
9,13,4,19,30,30,2,잡화,100033,200049,1,생쥴랑 18K 베니스 주얼리 컬렉션 11종,0,299000,0.773056428,84870000
9,13,4,20,0,20,3,잡화,100084,200227,7,에트로 알마 라운드 크로스백 (1H898-8063),0,428000,0.001408173,1
9,13,4,20,0,20,3,잡화,100084,200225,7,에트로 아르니카 크로스백 (1H503-2388),0,398000,0.002908837,1
9,13,4,20,0,20,3,잡화,100084,200224,7,에트로 뉴컬러 숄더백  (1E552),0,318000,0.243738198,6841000
9,13,4,20,0,20,3,잡화,100084,200226,7,에트로 아르니카 토트백 (1H963-2734),0,438000,0.252413227,1229000
9,13,4,20,0,20,3,잡화,100084,200229,7,에트로 프로푸미 숄더 & 크로스백 (1495-24-192),0,336000,0.173076923,954000
9,13,4,20,0,20,3,잡화,100084,200230,7,에트로 프로푸미 크로스백 (1493-24-192),0,224000,0.010068466,1
9,13,4,20,0,20,3,잡화,100084,200228,7,에트로 프로푸미  웨이스트백 (333-24-192),0,280000,0.191202055,2308000
9,13,4,20,20,20,3,잡화,100084,200227,7,에트로 알마 라운드 크로스백 (1H898-8063),0,428000,0.548793196,19486000
9,13,4,20,20,20,3,잡화,100084,200225,7,에트로 아르니카 크로스백 (1H503-2388),0,398000,0.375414509,6453000
9,13,4,20,20,20,3,잡화,100084,200224,7,에트로 뉴컬러 숄더백  (1E552),0,318000,0.215092457,6037000
9,13,4,20,20,20,3,잡화,100084,200226,7,에트로 아르니카 토트백 (1H963-2734),0,438000,0.252413227,1229000
9,13,4,20,20,20,3,잡화,100084,200229,7,에트로 프로푸미 숄더 & 크로스백 (1495-24-192),0,336000,0.489477504,2698000
9,13,4,20,20,20,3,잡화,100084,200230,7,에트로 프로푸미 크로스백 (1493-24-192),0,224000,0.252315747,1253000
9,13,4,20,20,20,3,잡화,100084,200228,7,에트로 프로푸미  웨이스트백 (333-24-192),0,280000,0.309916328,3741000
9,13,4,20,40,20,3,잡화,100084,200227,7,에트로 알마 라운드 크로스백 (1H898-8063),0,428000,0.449798631,15971000
9,13,4,20,40,20,3,잡화,100084,200225,7,에트로 아르니카 크로스백 (1H503-2388),0,398000,0.621676654,10686000
9,13,4,20,40,20,3,잡화,100084,200224,7,에트로 뉴컬러 숄더백  (1E552),0,318000,0.541169345,15189000
9,13,4,20,40,20,3,잡화,100084,200226,7,에트로 아르니카 토트백 (1H963-2734),0,438000,0.495173547,2411000
9,13,4,20,40,20,3,잡화,100084,200229,7,에트로 프로푸미 숄더 & 크로스백 (1495-24-192),0,336000,0.337445573,1860000
9,13,4,20,40,20,3,잡화,100084,200230,7,에트로 프로푸미 크로스백 (1493-24-192),0,224000,0.737615787,3663000
9,13,4,20,40,20,3,잡화,100084,200228,7,에트로 프로푸미  웨이스트백 (333-24-192),0,280000,0.498881617,6022000
9,13,4,21,0,20,3,가전,100155,200556,2, LG전자 매직스페이스 냉장고,1,1359000,0.077265469,7742000
9,13,4,21,0,20,3,가전,100155,200489,2, LG전자 매직스페이스 냉장고,2,1499000,0.000837198,1
9,13,4,21,20,20,3,가전,100155,200556,2, LG전자 매직스페이스 냉장고,1,1359000,0.422984032,42383000
9,13,4,21,20,20,3,가전,100155,200489,2, LG전자 매직스페이스 냉장고,2,1499000,0.357182325,21332000
9,13,4,21,40,20,3,가전,100155,200556,2, LG전자 매직스페이스 냉장고,1,1359000,0.499750499,50075000
9,13,4,21,40,20,3,가전,100155,200489,2, LG전자 매직스페이스 냉장고,2,1499000,0.641980477,38341000
9,13,4,22,0,10,6,의류,100095,200257,1,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,0,109000,0.032787765,3666000
9,13,4,22,10,10,6,의류,100095,200257,1,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,0,109000,0.12498882,13975000
9,13,4,22,20,10,6,의류,100095,200257,1,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,0,109000,0.103353904,11556000
9,13,4,22,30,10,6,의류,100095,200257,1,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,0,109000,0.122967534,13749000
9,13,4,22,40,10,6,의류,100095,200257,1,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,0,109000,0.208085144,23266000
9,13,4,22,50,10,6,의류,100095,200257,1,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,0,109000,0.407816832,45598000
9,13,4,23,0,20,3,잡화,100292,200945,2,[가이거] 블랙 에디션 다이아몬드 워치(여성용),0,178000,0.129105445,8365000
9,13,4,23,0,20,3,잡화,100292,200944,2,[가이거] 블랙 에디션 다이아몬드 워치(남성용),0,178000,0.144539023,5230000
9,13,4,23,20,20,3,잡화,100292,200945,2,[가이거] 블랙 에디션 다이아몬드 워치(여성용),0,178000,0.391005062,25334000
9,13,4,23,20,20,3,잡화,100292,200944,2,[가이거] 블랙 에디션 다이아몬드 워치(남성용),0,178000,0.26169025,9469000
9,13,4,23,40,20,3,잡화,100292,200945,2,[가이거] 블랙 에디션 다이아몬드 워치(여성용),0,178000,0.479889493,31093000
9,13,4,23,40,20,3,잡화,100292,200944,2,[가이거] 블랙 에디션 다이아몬드 워치(남성용),0,178000,0.593770727,21485000
9,13,4,25,0,20,3,속옷,100442,201365,1,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,0,59900,0.304514036,13701000
9,13,4,25,20,20,3,속옷,100442,201365,1,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,0,59900,0.366212522,16477000
9,13,4,25,40,17,3,속옷,100442,201365,1,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,0,59900,0.329273443,14815000
9,14,5,6,0,20,3,이미용,100266,200882,1,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),0,39900,0.195706069,11841000
9,14,5,6,20,20,3,이미용,100266,200882,1,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),0,39900,0.369463176,22354000
9,14,5,6,40,20,3,이미용,100266,200882,1,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),0,39900,0.434830755,26309000
9,14,5,7,0,20,3,의류,100809,202384,1,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),0,49900,0.192577315,15686000
9,14,5,7,20,20,3,의류,100809,202384,1,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),0,49900,0.31135747,25361000
9,14,5,7,40,20,3,의류,100809,202384,1,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),0,49900,0.496065216,40406000
9,14,5,8,0,20,3,의류,100458,201411,1,크리스티나앤코 가디건세트,0,29000,0.296732299,31256000
9,14,5,8,20,20,3,의류,100458,201411,1,크리스티나앤코 가디건세트,0,29000,0.466088822,49095000
9,14,5,8,40,20,3,의류,100458,201411,1,크리스티나앤코 가디건세트,0,29000,0.237178879,24983000
9,14,5,9,0,20,3,이미용,100327,201032,1,[VONIN]보닌 남성기초세트,0,54000,0.273326235,47749000
9,14,5,9,20,20,3,이미용,100327,201032,1,[VONIN]보닌 남성기초세트,0,54000,0.381056235,66569000
9,14,5,9,40,20,3,이미용,100327,201032,1,[VONIN]보닌 남성기초세트,0,54000,0.34561753,60378000
9,14,5,10,0,20,3,의류,100352,201143,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트(앱할인),0,1590000,0.216816697,24953000
9,14,5,10,20,20,3,의류,100352,201143,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트(앱할인),0,1590000,0.23761817,27347000
9,14,5,10,40,20,3,의류,100352,201143,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트(앱할인),0,1590000,0.545565133,62788000
9,14,5,11,0,20,3,속옷,100610,201909,3,푸마 프레쉬 미들 드로즈 패키지,0,89000,0.153324508,14131000
9,14,5,11,0,20,3,속옷,100610,201885,3,푸마 시그니처 코튼 트렁크 패키지,0,89000,0.263265837,9114000
9,14,5,11,0,20,3,속옷,100610,201904,3,푸마 코튼 언더탑 9종,0,89000,0.082810609,1505000
9,14,5,11,20,20,3,속옷,100610,201909,3,푸마 프레쉬 미들 드로즈 패키지,0,89000,0.363200382,33474000
9,14,5,11,20,20,3,속옷,100610,201885,3,푸마 시그니처 코튼 트렁크 패키지,0,89000,0.249776134,8647000
9,14,5,11,20,20,3,속옷,100610,201904,3,푸마 코튼 언더탑 9종,0,89000,0.437383075,7949000
9,14,5,11,40,20,3,속옷,100610,201909,3,푸마 프레쉬 미들 드로즈 패키지,0,89000,0.48347511,44559000
9,14,5,11,40,20,3,속옷,100610,201885,3,푸마 시그니처 코튼 트렁크 패키지,0,89000,0.486958029,16858000
9,14,5,11,40,20,3,속옷,100610,201904,3,푸마 코튼 언더탑 9종,0,89000,0.479806317,8720000
9,14,5,12,0,20,3,가전,100572,201772,2, 삼성 파워모션 청소기 VC44M3150LB,1,164000,0.12140377,12727000
9,14,5,12,0,20,3,가전,100572,201720,2, 삼성 파워모션 청소기 VC44M3150LB,2,169000,0.104211557,7448000
9,14,5,12,20,20,3,가전,100572,201772,2, 삼성 파워모션 청소기 VC44M3150LB,1,164000,0.347079136,36385000
9,14,5,12,20,20,3,가전,100572,201720,2, 삼성 파워모션 청소기 VC44M3150LB,2,169000,0.272477963,19474000
9,14,5,12,40,20,3,가전,100572,201772,2, 삼성 파워모션 청소기 VC44M3150LB,1,164000,0.531517094,55720000
9,14,5,12,40,20,3,가전,100572,201720,2, 삼성 파워모션 청소기 VC44M3150LB,2,169000,0.62331048,44548000
9,14,5,13,0,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.088039119,16618000
9,14,5,13,10,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.14358143,27102000
9,14,5,13,20,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.16983741,32058000
9,14,5,13,30,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.211801417,39979000
9,14,5,13,40,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.157827259,29791000
9,14,5,13,50,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.228913365,43209000
9,14,5,14,0,20,3,의류,100406,201292,2,마모트 19 F/W 남성 네이처 수트 4종,0,59000,0.100385219,7479000
9,14,5,14,0,20,3,의류,100406,201293,2,마모트 19 F/W 여성 네이처 수트 4종,0,59000,0.203491214,14152000
9,14,5,14,20,20,3,의류,100406,201292,2,마모트 19 F/W 남성 네이처 수트 4종,0,59000,0.301303303,22448000
9,14,5,14,20,20,3,의류,100406,201293,2,마모트 19 F/W 여성 네이처 수트 4종,0,59000,0.453915394,31568000
9,14,5,14,40,20,3,의류,100406,201292,2,마모트 19 F/W 남성 네이처 수트 4종,0,59000,0.598311477,44576000
9,14,5,14,40,20,3,의류,100406,201293,2,마모트 19 F/W 여성 네이처 수트 4종,0,59000,0.342593391,23826000
9,14,5,15,0,20,3,주방,100684,202034,2, 매직쉐프 플랫타입 전자레인지,2,119000,0.170935644,13554000
9,14,5,15,0,20,3,주방,100684,202037,2, 매직쉐프 플랫타입 전자레인지,1,109000,0.133267292,16547000
9,14,5,15,20,20,3,주방,100684,202034,2, 매직쉐프 플랫타입 전자레인지,2,119000,0.398294931,31582000
9,14,5,15,20,20,3,주방,100684,202037,2, 매직쉐프 플랫타입 전자레인지,1,109000,0.43259721,53713000
9,14,5,15,40,20,3,주방,100684,202034,2, 매직쉐프 플랫타입 전자레인지,2,119000,0.430769425,34157000
9,14,5,15,40,20,3,주방,100684,202037,2, 매직쉐프 플랫타입 전자레인지,1,109000,0.434135498,53904000
9,14,5,16,0,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.251180731,32495000
9,14,5,16,20,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.322356979,41703000
9,14,5,16,40,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.42646229,55171000
9,14,5,17,0,20,3,농수축,100523,201590,1,현대어찬 손질갈치,0,36900,0.192371,17414000
9,14,5,17,20,20,3,농수축,100523,201590,1,현대어찬 손질갈치,0,36900,0.359566077,32549000
9,14,5,17,40,20,3,농수축,100523,201590,1,현대어찬 손질갈치,0,36900,0.448062923,40560000
9,14,5,18,20,20,3,생활용품,100397,201280,1,ALL New 파워스윙 물걸레 진공청소기,0,268000,0.097469146,9035000
9,14,5,18,40,20,3,생활용품,100397,201280,1,ALL New 파워스윙 물걸레 진공청소기,0,268000,0.269073099,24942000
9,14,5,19,0,20,3,생활용품,100397,201280,1,ALL New 파워스윙 물걸레 진공청소기,0,268000,0.633457754,58719000
9,14,5,20,20,20,3,가구,100203,200703,6,([보루네오] 피올레 천연소가죽 소파 3인용,1,699000,0.168893737,1858000
9,14,5,20,20,20,3,가구,100203,200686,6,([보루네오] 피올레 천연소가죽 소파 3인용,2,749000,0.005078204,1
9,14,5,20,20,20,3,가구,100203,200707,6,([보루네오] 피올레 천연소가죽 소파 4인용,1,899000,0.001941823,1
9,14,5,20,20,20,3,가구,100203,200690,6,([보루네오] 피올레 천연소가죽 소파 4인용,2,949000,0.048473135,2508000
9,14,5,20,20,20,3,가구,100203,200711,6,([보루네오] 피올레 천연소가죽 소파 6인용,1,1199000,0.003191218,1
9,14,5,20,20,20,3,가구,100203,200694,6,([보루네오] 피올레 천연소가죽 소파 6인용,2,1249000,0.003063538,1
9,14,5,20,40,20,3,가구,100203,200703,6,([보루네오] 피올레 천연소가죽 소파 3인용,1,699000,0.497863831,5477000
9,14,5,20,40,20,3,가구,100203,200686,6,([보루네오] 피올레 천연소가죽 소파 3인용,2,749000,0.398943733,3928000
9,14,5,20,40,20,3,가구,100203,200707,6,([보루네오] 피올레 천연소가죽 소파 4인용,1,899000,0.453920541,11688000
9,14,5,20,40,20,3,가구,100203,200690,6,([보루네오] 피올레 천연소가죽 소파 4인용,2,949000,0.333281794,17244000
9,14,5,20,40,20,3,가구,100203,200711,6,([보루네오] 피올레 천연소가죽 소파 6인용,1,1199000,0.201429666,3156000
9,14,5,20,40,20,3,가구,100203,200694,6,([보루네오] 피올레 천연소가죽 소파 6인용,2,1249000,0.003063538,1
9,14,5,21,0,20,3,가구,100203,200703,6,([보루네오] 피올레 천연소가죽 소파 3인용,1,699000,0.333242433,3666000
9,14,5,21,0,20,3,가구,100203,200686,6,([보루네오] 피올레 천연소가죽 소파 3인용,2,749000,0.595978062,5868000
9,14,5,21,0,20,3,가구,100203,200707,6,([보루네오] 피올레 천연소가죽 소파 4인용,1,899000,0.544137636,14011000
9,14,5,21,0,20,3,가구,100203,200690,6,([보루네오] 피올레 천연소가죽 소파 4인용,2,949000,0.618245072,31988000
9,14,5,21,0,20,3,가구,100203,200711,6,([보루네오] 피올레 천연소가죽 소파 6인용,1,1199000,0.795379117,12462000
9,14,5,21,0,20,3,가구,100203,200694,6,([보루네오] 피올레 천연소가죽 소파 6인용,2,1249000,0.993872924,16221000
9,14,5,21,20,20,3,가전,100148,200504,8, LG 울트라HD TV 55UM7900BNA,1,1200000,0.004453549,1
9,14,5,21,20,20,3,가전,100148,200437,8, LG 울트라HD TV 55UM7900BNA,2,1330000,0.00230192,1
9,14,5,21,20,20,3,가전,100148,200513,8, LG 울트라HD TV 65UK6800HNC,1,1690000,0.230855172,11778000
9,14,5,21,20,20,3,가전,100148,200446,8, LG 울트라HD TV 65UK6800HNC,2,1920000,0.002227866,1
9,14,5,21,20,20,3,가전,100148,200522,8, LG 울트라HD TV 70UK7400KNA,1,2400000,0.167307635,5612000
9,14,5,21,20,20,3,가전,100148,200455,8, LG 울트라HD TV 70UK7400KNA,2,2690000,0.003953507,1
9,14,5,21,20,20,3,가전,100148,200527,8, LG 울트라HD TV 75UK7400KNA,1,2900000,0.002457123,1
9,14,5,21,20,20,3,가전,100148,200459,8, LG 울트라HD TV 75UK7400KNA,2,3190000,0.003339344,1
9,14,5,21,40,20,3,가전,100148,200504,8, LG 울트라HD TV 55UM7900BNA,1,1200000,0.004453549,1
9,14,5,21,40,20,3,가전,100148,200437,8, LG 울트라HD TV 55UM7900BNA,2,1330000,0.427604622,9288000
9,14,5,21,40,20,3,가전,100148,200513,8, LG 울트라HD TV 65UK6800HNC,1,1690000,0.230855172,11778000
9,14,5,21,40,20,3,가전,100148,200446,8, LG 울트라HD TV 65UK6800HNC,2,1920000,0.201309985,4518000
9,14,5,21,40,20,3,가전,100148,200522,8, LG 울트라HD TV 70UK7400KNA,1,2400000,0.333094833,11173000
9,14,5,21,40,20,3,가전,100148,200455,8, LG 울트라HD TV 70UK7400KNA,2,2690000,0.498932553,6310000
9,14,5,21,40,20,3,가전,100148,200527,8, LG 울트라HD TV 75UK7400KNA,1,2900000,0.002457123,1
9,14,5,21,40,20,3,가전,100148,200459,8, LG 울트라HD TV 75UK7400KNA,2,3190000,0.497562279,7450000
9,14,5,22,0,20,3,가전,100148,200504,8, LG 울트라HD TV 55UM7900BNA,1,1200000,0.991092901,11127000
9,14,5,22,0,20,3,가전,100148,200437,8, LG 울트라HD TV 55UM7900BNA,2,1330000,0.570093458,12383000
9,14,5,22,0,20,3,가전,100148,200513,8, LG 울트라HD TV 65UK6800HNC,1,1690000,0.538289657,27463000
9,14,5,22,0,20,3,가전,100148,200446,8, LG 울트라HD TV 65UK6800HNC,2,1920000,0.796462149,17875000
9,14,5,22,0,20,3,가전,100148,200522,8, LG 울트라HD TV 70UK7400KNA,1,2400000,0.499597532,16758000
9,14,5,22,0,20,3,가전,100148,200455,8, LG 울트라HD TV 70UK7400KNA,2,2690000,0.49711394,6287000
9,14,5,22,0,20,3,가전,100148,200527,8, LG 울트라HD TV 75UK7400KNA,1,2900000,0.995085754,20249000
9,14,5,22,0,20,3,가전,100148,200459,8, LG 울트라HD TV 75UK7400KNA,2,3190000,0.499098377,7473000
9,14,5,22,20,20,3,농수축,100492,201487,1,피시원 국내산 절단 햇 꽃게 7팩,0,49900,0.182756743,38590000
9,14,5,22,40,20,3,농수축,100492,201487,1,피시원 국내산 절단 햇 꽃게 7팩,0,49900,0.345191921,72889000
9,14,5,23,0,20,3,농수축,100492,201487,1,피시원 국내산 절단 햇 꽃게 7팩,0,49900,0.472051337,99676000
9,14,5,23,20,20,3,이미용,100711,202080,2,아미니 비노테라 오일 워시(구성1),0,79000,0.180317923,11888000
9,14,5,23,20,20,3,이미용,100711,202081,2,아미니 비노테라 오일 워시(구성2),0,59900,0.151258346,1178000
9,14,5,23,40,20,3,이미용,100711,202080,2,아미니 비노테라 오일 워시(구성1),0,79000,0.388317559,25601000
9,14,5,23,40,20,3,이미용,100711,202081,2,아미니 비노테라 오일 워시(구성2),0,59900,0.293656908,2287000
9,14,5,24,0,20,3,이미용,100711,202080,2,아미니 비노테라 오일 워시(구성1),0,79000,0.431364519,28439000
9,14,5,24,0,20,3,이미용,100711,202081,2,아미니 비노테라 오일 워시(구성2),0,59900,0.555084746,4323000
9,14,5,25,20,20,2,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.443116495,13644000
9,14,5,25,40,17,2,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.556883505,17147000
9,15,6,6,0,20,3,의류,100452,201396,1,NNF SS트레이닝 세트(8월),0,29000,0.165789368,12441000
9,15,6,6,20,20,3,의류,100452,201396,1,NNF SS트레이닝 세트(8월),0,29000,0.28179262,21146000
9,15,6,6,40,20,3,의류,100452,201396,1,NNF SS트레이닝 세트(8월),0,29000,0.552418011,41454000
9,15,6,7,0,20,3,건강기능,100558,201655,1,정직한 농부의 석류,0,59900,0.230191339,30702000
9,15,6,7,20,20,3,건강기능,100558,201655,1,정직한 농부의 석류,0,59900,0.342692838,45707000
9,15,6,7,40,20,3,건강기능,100558,201655,1,정직한 농부의 석류,0,59900,0.427115823,56967000
9,15,6,8,0,20,3,의류,100811,202381,1,CERINI by PAT 남성 어반 릴렉스 팬츠3종,0,69900,0.193775721,18175000
9,15,6,8,20,20,3,의류,100811,202381,1,CERINI by PAT 남성 어반 릴렉스 팬츠3종,0,69900,0.36316822,34063000
9,15,6,8,40,20,3,의류,100811,202381,1,CERINI by PAT 남성 어반 릴렉스 팬츠3종,0,69900,0.443056059,41556000
9,15,6,9,0,10,6,의류,100063,200153,1,대동모피 패션밍크 후드 롱코트 (19FW),0,690000,0.000387396,1
9,15,6,9,10,10,6,의류,100063,200153,1,대동모피 패션밍크 후드 롱코트 (19FW),0,690000,0.129909272,16767000
9,15,6,9,20,10,6,의류,100063,200153,1,대동모피 패션밍크 후드 롱코트 (19FW),0,690000,0.148349307,19147000
9,15,6,9,30,10,6,의류,100063,200153,1,대동모피 패션밍크 후드 롱코트 (19FW),0,690000,0.234661068,30287000
9,15,6,9,40,10,6,의류,100063,200153,1,대동모피 패션밍크 후드 롱코트 (19FW),0,690000,0.18317618,23642000
9,15,6,9,50,10,6,의류,100063,200153,1,대동모피 패션밍크 후드 롱코트 (19FW),0,690000,0.303516778,39174000
9,15,6,10,0,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.06436152,11656000
9,15,6,10,10,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.140506455,25446000
9,15,6,10,20,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.137894667,24973000
9,15,6,10,30,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.188694769,34173000
9,15,6,10,40,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.171533169,31065000
9,15,6,10,50,10,6,농수축,100046,200126,1,고칼슘검은콩두유48팩+호두아몬드 두유48팩,0,30900,0.29700942,53789000
9,15,6,11,0,20,3,이미용,100332,201040,1,실크테라피 오리지널 에센스 패키지,0,69900,0.255268978,38322000
9,15,6,11,20,20,3,이미용,100332,201040,1,실크테라피 오리지널 에센스 패키지,0,69900,0.313314327,47036000
9,15,6,11,40,20,3,이미용,100332,201040,1,실크테라피 오리지널 에센스 패키지,0,69900,0.431416696,64766000
9,15,6,12,0,20,3,의류,100406,201292,2,마모트 19 F/W 남성 네이처 수트 4종,0,59000,0.107444853,7014000
9,15,6,12,0,20,3,의류,100406,201293,2,마모트 19 F/W 여성 네이처 수트 4종,0,59000,0.230783851,14571000
9,15,6,12,20,20,3,의류,100406,201292,2,마모트 19 F/W 남성 네이처 수트 4종,0,59000,0.388802083,25381000
9,15,6,12,20,20,3,의류,100406,201293,2,마모트 19 F/W 여성 네이처 수트 4종,0,59000,0.415730871,26248000
9,15,6,12,40,20,3,의류,100406,201292,2,마모트 19 F/W 남성 네이처 수트 4종,0,59000,0.503753064,32885000
9,15,6,12,40,20,3,의류,100406,201293,2,마모트 19 F/W 여성 네이처 수트 4종,0,59000,0.353485278,22318000
9,15,6,13,0,20,3,잡화,100753,202202,1,아가타 골든 마스터 2종 (펌프스1종+플랫슈즈1종),0,59900,0.131608087,30427000
9,15,6,13,20,20,3,잡화,100753,202202,1,아가타 골든 마스터 2종 (펌프스1종+플랫슈즈1종),0,59900,0.391653763,90548000
9,15,6,13,40,20,3,잡화,100753,202202,1,아가타 골든 마스터 2종 (펌프스1종+플랫슈즈1종),0,59900,0.476738151,110219000
9,15,6,14,0,20,3,잡화,100189,200632,5,코치 베네트 사첼백,0,198000,0.14175509,4943000
9,15,6,14,0,20,3,잡화,100189,200638,5,코치 시그니처 켈시 사첼백,0,238000,0.107734936,4588000
9,15,6,14,0,20,3,잡화,100190,200645,5,코치 플라이트백,0,169000,0.107671373,3165000
9,15,6,14,0,20,3,잡화,100190,200641,5,코치 아이비 메신저 크로스백,0,199000,0.260212773,8096000
9,15,6,14,0,20,3,잡화,100190,200642,5,코치 앤디 백팩,0,229000,0.169477352,3648000
9,15,6,14,20,20,3,잡화,100189,200632,5,코치 베네트 사첼백,0,198000,0.313535991,10933000
9,15,6,14,20,20,3,잡화,100189,200638,5,코치 시그니처 켈시 사첼백,0,238000,0.4308693,18349000
9,15,6,14,20,20,3,잡화,100190,200645,5,코치 플라이트백,0,169000,0.375165845,11028000
9,15,6,14,20,20,3,잡화,100190,200641,5,코치 아이비 메신저 크로스백,0,199000,0.300999582,9365000
9,15,6,14,20,20,3,잡화,100190,200642,5,코치 앤디 백팩,0,229000,0.303646922,6536000
9,15,6,14,40,20,3,잡화,100189,200632,5,코치 베네트 사첼백,0,198000,0.544708919,18994000
9,15,6,14,40,20,3,잡화,100189,200638,5,코치 시그니처 켈시 사첼백,0,238000,0.461395764,19649000
9,15,6,14,40,20,3,잡화,100190,200645,5,코치 플라이트백,0,169000,0.517162783,15202000
9,15,6,14,40,20,3,잡화,100190,200641,5,코치 아이비 메신저 크로스백,0,199000,0.438787645,13652000
9,15,6,14,40,20,3,잡화,100190,200642,5,코치 앤디 백팩,0,229000,0.526875726,11341000
9,15,6,15,0,20,3,주방,100255,200868,1,한일 대용량 스텐 분쇄믹서기,0,109800,0.168221607,34457000
9,15,6,15,20,20,3,주방,100255,200868,1,한일 대용량 스텐 분쇄믹서기,0,109800,0.366926881,75158000
