방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 
2019-10-12 0:40,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-12 1:00,20,100685,202038,뉴웨이 볼륨브러쉬,이미용,"39,900","14,211,000"
2019-10-12 1:20,20,100685,202038,뉴웨이 볼륨브러쉬,이미용,"39,900","25,155,000"
2019-10-12 1:40,17,100685,202038,뉴웨이 볼륨브러쉬,이미용,"39,900","22,424,000"
2019-10-12 6:00,20,100724,202115,IH 옛 가마솥 세트,주방,"62,000","12,264,000"
2019-10-12 6:20,20,100724,202115,IH 옛 가마솥 세트,주방,"62,000","22,057,000"
2019-10-12 6:40,20,100724,202115,IH 옛 가마솥 세트,주방,"62,000","39,597,000"
2019-10-12 7:00,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","28,571,000"
2019-10-12 7:20,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","56,300,000"
2019-10-12 7:40,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","94,746,000"
2019-10-12 8:00,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","34,474,000"
2019-10-12 8:20,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","80,663,000"
2019-10-12 8:40,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","108,398,000"
2019-10-12 9:00,20,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,"79,000","26,817,000"
2019-10-12 9:00,20,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,"79,000","11,999,000"
2019-10-12 9:20,20,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,"79,000","41,645,000"
2019-10-12 9:20,20,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,"79,000","18,145,000"
2019-10-12 9:40,20,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,"79,000","66,229,000"
2019-10-12 9:40,20,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,"79,000","33,416,000"
2019-10-12 10:00,20,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,"198,000","10,904,000"
2019-10-12 10:00,20,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,"178,000","5,820,000"
2019-10-12 10:00,20,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,"148,000","2,395,000"
2019-10-12 10:20,20,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,"198,000","23,396,000"
2019-10-12 10:20,20,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,"178,000","18,090,000"
2019-10-12 10:20,20,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,"148,000","7,664,000"
2019-10-12 10:40,20,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,"198,000","27,966,000"
2019-10-12 10:40,20,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,"178,000","23,098,000"
2019-10-12 10:40,20,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,"148,000","14,340,000"
2019-10-12 11:00,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","37,528,000"
2019-10-12 11:20,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","55,775,000"
2019-10-12 11:40,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","72,763,000"
2019-10-12 12:00,30,100786,202301,[루이띠에] 18k 그레이스 골드 주얼리 세트,잡화,"2,990,000","50,000"
2019-10-12 12:00,30,100786,202299,[루이띠에] 18k 그레이스 골드 목걸이팔찌 세트,잡화,"1,990,000","10,836,000"
2019-10-12 12:00,30,100786,202303,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,잡화,"1,750,000","3,211,000"
2019-10-12 12:00,30,100786,202298,[루이띠에] 18k 그레이스 골드 목걸이,잡화,"890,000","1,657,000"
2019-10-12 12:00,30,100786,202302,[루이띠에] 18k 그레이스 골드 팔찌,잡화,"1,290,000","4,713,000"
2019-10-12 12:00,30,100786,202297,[루이띠에] 18k 그레이스 골드 귀걸이,잡화,"590,000","3,243,000"
2019-10-12 12:00,30,100786,202300,[루이띠에] 18k 그레이스 골드 반지,잡화,"590,000","2,179,000"
2019-10-12 12:30,30,100786,202301,[루이띠에] 18k 그레이스 골드 주얼리 세트,잡화,"2,990,000","70,281,000"
2019-10-12 12:30,30,100786,202299,[루이띠에] 18k 그레이스 골드 목걸이팔찌 세트,잡화,"1,990,000","21,618,000"
2019-10-12 12:30,30,100786,202303,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,잡화,"1,750,000","6,374,000"
2019-10-12 12:30,30,100786,202298,[루이띠에] 18k 그레이스 골드 목걸이,잡화,"890,000","4,872,000"
2019-10-12 12:30,30,100786,202302,[루이띠에] 18k 그레이스 골드 팔찌,잡화,"1,290,000","14,035,000"
2019-10-12 12:30,30,100786,202297,[루이띠에] 18k 그레이스 골드 귀걸이,잡화,"590,000","12,831,000"
2019-10-12 12:30,30,100786,202300,[루이띠에] 18k 그레이스 골드 반지,잡화,"590,000","8,571,000"
2019-10-12 13:00,20,100189,200632,코치 베네트 사첼백,잡화,"198,000","2,480,000"
2019-10-12 13:00,20,100189,200638,코치 시그니처 켈시 사첼백,잡화,"238,000","5,166,000"
2019-10-12 13:00,20,100190,200645,코치 플라이트백,잡화,"169,000","3,058,000"
2019-10-12 13:00,20,100190,200641,코치 아이비 메신저 크로스백,잡화,"199,000","3,995,000"
2019-10-12 13:00,20,100190,200642,코치 앤디 백팩,잡화,"229,000","2,407,000"
2019-10-12 13:20,20,100189,200632,코치 베네트 사첼백,잡화,"198,000","7,292,000"
2019-10-12 13:20,20,100189,200638,코치 시그니처 켈시 사첼백,잡화,"238,000","16,806,000"
2019-10-12 13:20,20,100190,200645,코치 플라이트백,잡화,"169,000","6,916,000"
2019-10-12 13:20,20,100190,200641,코치 아이비 메신저 크로스백,잡화,"199,000","10,168,000"
2019-10-12 13:20,20,100190,200642,코치 앤디 백팩,잡화,"229,000","6,526,000"
2019-10-12 13:40,20,100189,200632,코치 베네트 사첼백,잡화,"198,000","18,583,000"
2019-10-12 13:40,20,100189,200638,코치 시그니처 켈시 사첼백,잡화,"238,000","18,212,000"
2019-10-12 13:40,20,100190,200645,코치 플라이트백,잡화,"169,000","12,237,000"
2019-10-12 13:40,20,100190,200641,코치 아이비 메신저 크로스백,잡화,"199,000","16,250,000"
2019-10-12 13:40,20,100190,200642,코치 앤디 백팩,잡화,"229,000","11,068,000"
2019-10-12 14:00,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,"119,000","11,027,000"
2019-10-12 14:00,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,"109,000","14,277,000"
2019-10-12 14:20,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,"119,000","17,308,000"
2019-10-12 14:20,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,"109,000","21,999,000"
2019-10-12 14:40,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,"119,000","25,846,000"
2019-10-12 14:40,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,"109,000","38,427,000"
2019-10-12 15:00,20,100166,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),농수축,"30,900","27,599,000"
2019-10-12 15:00,20,100166,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),농수축,"30,900","3,614,000"
2019-10-12 15:20,20,100166,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),농수축,"30,900","45,696,000"
2019-10-12 15:20,20,100166,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),농수축,"30,900","6,565,000"
2019-10-12 15:40,20,100166,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),농수축,"30,900","46,448,000"
2019-10-12 15:40,20,100166,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),농수축,"30,900","5,363,000"
2019-10-12 16:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","34,161,000"
2019-10-12 16:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","62,569,000"
2019-10-12 16:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","79,662,000"
2019-10-12 17:00,20,100705,202070,김정배 명인 젓갈세트 8통,농수축,"39,900","39,387,000"
2019-10-12 17:20,20,100705,202070,김정배 명인 젓갈세트 8통,농수축,"39,900","48,857,000"
2019-10-12 17:40,20,100705,202070,김정배 명인 젓갈세트 8통,농수축,"39,900","62,381,000"
2019-10-12 18:20,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-12 18:40,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-12 19:00,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-12 19:20,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-12 19:40,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-12 20:00,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-12 20:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","23,067,000"
2019-10-12 20:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","41,977,000"
2019-10-12 21:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","53,797,000"
2019-10-12 21:20,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,"1,200,000","50,000"
2019-10-12 21:20,20,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,"1,250,000","50,000"
2019-10-12 21:20,20,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,"1,750,000","8,650,000"
2019-10-12 21:20,20,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,"1,800,000","8,897,000"
2019-10-12 21:20,20,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,"2,750,000","50,000"
2019-10-12 21:20,20,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,"2,990,000","50,000"
2019-10-12 21:40,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,"1,200,000","2,991,000"
2019-10-12 21:40,20,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,"1,250,000","3,114,000"
2019-10-12 21:40,20,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,"1,750,000","12,949,000"
2019-10-12 21:40,20,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,"1,800,000","35,486,000"
2019-10-12 21:40,20,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,"2,750,000","13,616,000"
2019-10-12 21:40,20,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,"2,990,000","50,000"
2019-10-12 22:00,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,"1,200,000","2,991,000"
2019-10-12 22:00,20,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,"1,250,000","18,435,000"
2019-10-12 22:00,20,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,"1,750,000","50,000"
2019-10-12 22:00,20,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,"1,800,000","22,191,000"
2019-10-12 22:00,20,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,"2,750,000","20,387,000"
2019-10-12 22:00,20,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,"2,990,000","50,000"
2019-10-12 22:20,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,"548,000","6,447,000"
2019-10-12 22:20,20,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,"598,000","8,779,000"
2019-10-12 22:20,20,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,"648,000","7,618,000"
2019-10-12 22:40,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,"548,000","32,033,000"
2019-10-12 22:40,20,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,"598,000","19,252,000"
2019-10-12 22:40,20,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,"648,000","13,293,000"
2019-10-12 23:00,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,"548,000","65,618,000"
2019-10-12 23:00,20,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,"598,000","31,466,000"
2019-10-12 23:00,20,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,"648,000","24,637,000"
2019-10-12 23:20,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-12 23:40,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-13 0:00,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-13 0:20,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-13 0:40,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-13 1:00,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-13 1:20,20,100711,202080,아미니 비노테라 오일 워시(구성1),이미용,"79,000","5,359,000"
2019-10-13 1:20,20,100711,202081,아미니 비노테라 오일 워시(구성2),이미용,"59,900","728,000"
2019-10-13 1:40,17,100711,202080,아미니 비노테라 오일 워시(구성1),이미용,"79,000","22,955,000"
2019-10-13 1:40,17,100711,202081,아미니 비노테라 오일 워시(구성2),이미용,"59,900","2,753,000"
2019-10-13 6:00,20,100462,201423,크리스티나앤코 이지웨어세트,의류,"69,000","13,768,000"
2019-10-13 6:20,20,100462,201423,크리스티나앤코 이지웨어세트,의류,"69,000","28,775,000"
2019-10-13 6:40,20,100462,201423,크리스티나앤코 이지웨어세트,의류,"69,000","44,967,000"
2019-10-13 7:00,20,100558,201655,정직한 농부의 석류,건강기능,"59,900","21,960,000"
2019-10-13 7:20,20,100558,201655,정직한 농부의 석류,건강기능,"59,900","50,308,000"
2019-10-13 7:40,20,100558,201655,정직한 농부의 석류,건강기능,"59,900","47,978,000"
2019-10-13 8:00,20,100809,202384,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),의류,"49,900","23,730,000"
2019-10-13 8:20,20,100809,202384,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),의류,"49,900","58,204,000"
2019-10-13 8:40,20,100809,202384,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),의류,"49,900","76,126,000"
2019-10-13 9:00,20,100327,201032,[VONIN]보닌 남성기초세트,이미용,"54,000","41,016,000"
2019-10-13 9:20,20,100327,201032,[VONIN]보닌 남성기초세트,이미용,"54,000","70,536,000"
2019-10-13 9:40,20,100327,201032,[VONIN]보닌 남성기초세트,이미용,"54,000","88,828,000"
2019-10-13 10:00,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","23,756,000"
2019-10-13 10:20,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","37,242,000"
2019-10-13 10:40,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","85,804,000"
2019-10-13 11:00,20,100829,202434,참바다손질낙지100미+양념장+연포탕육수,농수축,"44,900","37,481,000"
2019-10-13 11:20,20,100829,202434,참바다손질낙지100미+양념장+연포탕육수,농수축,"44,900","56,892,000"
2019-10-13 11:40,20,100829,202434,참바다손질낙지100미+양념장+연포탕육수,농수축,"44,900","81,987,000"
2019-10-13 12:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","22,480,000"
2019-10-13 12:00,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","4,166,000"
2019-10-13 12:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","22,452,000"
2019-10-13 12:20,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","37,178,000"
2019-10-13 12:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","22,425,000"
2019-10-13 12:40,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","24,774,000"
2019-10-13 13:00,20,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,"109,800","24,417,000"
2019-10-13 13:20,20,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,"109,800","57,788,000"
2019-10-13 13:40,20,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,"109,800","81,630,000"
2019-10-13 14:00,20,100226,200786,발렌티노루디 헤링본 리빙박스 6종,생활용품,"40,800","28,023,000"
2019-10-13 14:20,20,100226,200786,발렌티노루디 헤링본 리빙박스 6종,생활용품,"40,800","52,453,000"
2019-10-13 14:40,20,100226,200786,발렌티노루디 헤링본 리빙박스 6종,생활용품,"40,800","63,078,000"
2019-10-13 15:00,20,100272,200891,헤스티지 그레이스 양가죽 코트,의류,"199,000","19,007,000"
2019-10-13 15:20,20,100272,200891,헤스티지 그레이스 양가죽 코트,의류,"199,000","56,708,000"
2019-10-13 15:40,20,100272,200891,헤스티지 그레이스 양가죽 코트,의류,"199,000","64,829,000"
2019-10-13 16:00,15,100510,201571,국내산 손질 갑오징어 9팩,농수축,"49,900","16,727,000"
2019-10-13 16:15,15,100510,201571,국내산 손질 갑오징어 9팩,농수축,"49,900","37,921,000"
2019-10-13 16:30,15,100510,201571,국내산 손질 갑오징어 9팩,농수축,"49,900","50,788,000"
2019-10-13 16:45,15,100510,201571,국내산 손질 갑오징어 9팩,농수축,"49,900","55,655,000"
2019-10-13 17:00,20,100499,201501,하림뼈없는양념닭발세트,농수축,"39,900","44,369,000"
2019-10-13 17:20,20,100499,201501,하림뼈없는양념닭발세트,농수축,"39,900","57,091,000"
2019-10-13 17:40,20,100499,201501,하림뼈없는양념닭발세트,농수축,"39,900","67,365,000"
2019-10-13 18:00,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-13 18:20,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-13 18:40,20,100324,201111,온라인투어 청도(191011) 상담예약,무형, - ,
2019-10-13 19:00,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-13 19:20,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-13 19:40,20,100324,202439,참좋은여행 상해(191011) 상담예약,무형, - ,
2019-10-13 20:00,20,100374,201212,USPA화이트라벨 남성기모티3종,의류,"99,000","25,093,000"
2019-10-13 20:00,20,100374,201216,USPA화이트라벨 여성기모티3종,의류,"99,000","11,402,000"
2019-10-13 20:20,20,100374,201212,USPA화이트라벨 남성기모티3종,의류,"99,000","44,003,000"
2019-10-13 20:20,20,100374,201216,USPA화이트라벨 여성기모티3종,의류,"99,000","19,269,000"
2019-10-13 20:40,20,100374,201212,USPA화이트라벨 남성기모티3종,의류,"99,000","43,874,000"
2019-10-13 20:40,20,100374,201216,USPA화이트라벨 여성기모티3종,의류,"99,000","23,300,000"
2019-10-13 21:00,20,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,"198,000","20,195,000"
2019-10-13 21:00,20,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,"178,000","8,556,000"
2019-10-13 21:00,20,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,"148,000","5,806,000"
2019-10-13 21:20,20,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,"198,000","36,915,000"
2019-10-13 21:20,20,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,"178,000","31,778,000"
2019-10-13 21:20,20,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,"148,000","14,336,000"
2019-10-13 21:40,20,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,"198,000","32,923,000"
2019-10-13 21:40,20,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,"178,000","23,118,000"
2019-10-13 21:40,20,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,"148,000","14,645,000"
2019-10-13 22:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","10,067,000"
2019-10-13 22:00,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","9,609,000"
2019-10-13 22:00,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","2,441,000"
2019-10-13 22:00,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","1,564,000"
2019-10-13 22:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","24,219,000"
2019-10-13 22:20,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","16,778,000"
2019-10-13 22:20,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","7,218,000"
2019-10-13 22:20,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","9,144,000"
2019-10-13 22:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","47,585,000"
2019-10-13 22:40,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","38,254,000"
2019-10-13 22:40,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","9,617,000"
2019-10-13 22:40,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","7,633,000"
2019-10-13 23:00,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","22,984,000"
2019-10-13 23:00,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","8,034,000"
2019-10-13 23:20,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","50,887,000"
2019-10-13 23:20,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","25,078,000"
2019-10-13 23:40,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","55,276,000"
2019-10-13 23:40,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","30,482,000"
2019-10-14 0:00,20,100175,200594,바두기 무선 에어 바리캉,생활용품,"69,800","14,960,000"
2019-10-14 0:20,20,100175,200594,바두기 무선 에어 바리캉,생활용품,"69,800","29,415,000"
2019-10-14 0:40,20,100175,200594,바두기 무선 에어 바리캉,생활용품,"69,800","40,131,000"
2019-10-14 1:00,20,100720,202107,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,"59,900","16,543,000"
2019-10-14 1:20,20,100720,202107,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,"59,900","26,756,000"
2019-10-14 1:40,17,100720,202107,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,"59,900","21,231,000"
2019-10-14 6:00,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","16,624,000"
2019-10-14 6:20,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","27,791,000"
2019-10-14 6:40,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","35,600,000"
2019-10-14 7:00,20,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","20,563,000"
2019-10-14 7:20,20,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","32,054,000"
2019-10-14 7:40,20,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","40,034,000"
2019-10-14 8:00,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","10,140,000"
2019-10-14 8:00,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","2,264,000"
2019-10-14 8:20,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","24,891,000"
2019-10-14 8:20,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","4,176,000"
2019-10-14 8:40,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","36,585,000"
2019-10-14 8:40,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","5,660,000"
2019-10-14 9:00,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","20,255,000"
2019-10-14 9:20,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","35,237,000"
2019-10-14 9:40,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","54,822,000"
2019-10-14 10:00,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,"79,900","13,650,000"
2019-10-14 10:00,20,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,"79,900","9,496,000"
2019-10-14 10:20,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,"79,900","33,355,000"
2019-10-14 10:20,20,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,"79,900","18,275,000"
2019-10-14 10:40,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,"79,900","36,330,000"
2019-10-14 10:40,20,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,"79,900","28,820,000"
2019-10-14 11:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","27,402,000"
2019-10-14 11:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","44,849,000"
2019-10-14 11:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","54,414,000"
2019-10-14 12:00,20,100488,201467,삭루츠 F/W 크로스바디 백(TQ12),잡화,"44,000","5,009,000"
2019-10-14 12:00,20,100488,201466,삭루츠 F/W 버켓 백(TQ18),잡화,"52,000","3,495,000"
2019-10-14 12:00,20,100488,201468,삭루츠 F/W 투웨이 백팩 (TQ55),잡화,"69,000","9,118,000"
2019-10-14 12:20,20,100488,201467,삭루츠 F/W 크로스바디 백(TQ12),잡화,"44,000","7,917,000"
2019-10-14 12:20,20,100488,201466,삭루츠 F/W 버켓 백(TQ18),잡화,"52,000","6,690,000"
2019-10-14 12:20,20,100488,201468,삭루츠 F/W 투웨이 백팩 (TQ55),잡화,"69,000","5,676,000"
2019-10-14 12:40,20,100488,201467,삭루츠 F/W 크로스바디 백(TQ12),잡화,"44,000","12,484,000"
2019-10-14 12:40,20,100488,201466,삭루츠 F/W 버켓 백(TQ18),잡화,"52,000","7,558,000"
2019-10-14 12:40,20,100488,201468,삭루츠 F/W 투웨이 백팩 (TQ55),잡화,"69,000","10,702,000"
2019-10-14 13:00,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,"59,900","22,970,000"
2019-10-14 13:20,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,"59,900","42,227,000"
2019-10-14 13:40,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,"59,900","38,470,000"
2019-10-14 14:00,20,100379,201238,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"259,000","20,015,000"
2019-10-14 14:00,20,100379,201239,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"249,000","5,278,000"
2019-10-14 14:20,20,100379,201238,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"259,000","29,179,000"
